parameter,mean,median,mode,hpd_min,hpd_max,true_mu,true_sig,true_bohr
fc_sigma,0.0032540180809729246,0.0030846351257144055,0.002782566853327857,0.0018098372472151855,0.0050192421893577085,0.009726610482853539,0.004072668468456876,-4.623115577889447
delta_bohr,-0.8418516311111415,-0.9024459191083796,-0.9776038923500279,-1.5392339925119125,0.0015966825048803202,0.010532371158139152,0.02577148533064575,-4.542713567839196
empirical_bohr,-3.7008619367280575,-3.6402676487308163,-3.5651096754891682,-4.544310250344076,-3.0034795753272836,0.010532371158139152,0.02577148533064575,-4.542713567839196
fc_mu,0.025868628956491245,0.025574117641403715,0.02751536565497481,0.008743562823550377,0.0439069933976155,0.010532371158139152,0.02577148533064575,-4.542713567839196
fc_sigma,0.028955038394649083,0.027433170219265418,0.02521146385945707,0.01727330275484153,0.045075913273567345,0.010532371158139152,0.02577148533064575,-4.542713567839196
delta_bohr,-0.7922762869816513,-1.0154158663501702,-1.374899940787392,-2.3617224335024827,1.4665122249597093,0.011404113032030825,0.08549428963159542,-4.4623115577889445
empirical_bohr,-3.6700352708072916,-3.4468956914387743,-3.0874116170015524,-5.928823782748654,-2.100589124286462,0.011404113032030825,0.08549428963159542,-4.4623115577889445
fc_mu,0.03574369415033218,0.030861602507997465,0.043629510273219596,0.00016284136421829132,0.08508367921355153,0.011404113032030825,0.08549428963159542,-4.4623115577889445
fc_sigma,0.10697680208516275,0.10261489758598769,0.09980837277915859,0.06617061685024178,0.15471351011705012,0.011404113032030825,0.08549428963159542,-4.4623115577889445
delta_bohr,-0.4456396039066286,-0.6640627124558858,-1.0102428399198105,-2.4056805042112006,1.885978697820514,0.012347106765686447,0.1769178730264347,-4.381909547738694
empirical_bohr,-3.936269943832069,-3.717846835282808,-3.3716667078188833,-6.267888245559208,-1.9762290435274932,0.012347106765686447,0.1769178730264347,-4.381909547738694
fc_mu,0.029816479411857156,0.023710372228070542,0.03319278085121735,4.274253534031214e-05,0.07796810292625311,0.012347106765686447,0.1769178730264347,-4.381909547738694
fc_sigma,0.12447427745819321,0.12024903525562894,0.11643125665521335,0.07771557300829854,0.17859975105025752,0.012347106765686447,0.1769178730264347,-4.381909547738694
delta_bohr,0.1846341571181028,-0.018813627949230582,-0.36746877722045346,-1.6025102166498382,2.522303330819817,0.01336702130929335,0.07655969261338241,-4.301507537688442
empirical_bohr,-4.48614169480655,-4.282693909739212,-3.9340387604679887,-6.823810868508259,-2.698997321038604,0.01336702130929335,0.07655969261338241,-4.301507537688442
fc_mu,0.016964331376248813,0.013617427069624266,0.019189071929358037,1.7619840064209136e-05,0.0437899027153823,0.01336702130929335,0.07655969261338241,-4.301507537688442
fc_sigma,0.06760140699827347,0.06479890291433728,0.062497723914501556,0.040456538710013756,0.10172352971866862,0.01336702130929335,0.07655969261338241,-4.301507537688442
delta_bohr,-0.29152799439539523,-0.5035232256829507,-0.9191433359050833,-2.3255281696422863,2.2357484047495166,0.01446995007719639,0.1475788180537308,-4.221105527638191
empirical_bohr,-3.929577533242789,-3.7175823019552396,-3.3019621917331072,-6.456853932387707,-1.8955773579959043,0.01446995007719639,0.1475788180537308,-4.221105527638191
fc_mu,0.03058424656648555,0.023716493262016913,0.03550393586845768,1.0134820633833641e-05,0.08364942626743266,0.01446995007719639,0.1475788180537308,-4.221105527638191
fc_sigma,0.14926879160634102,0.14462327875871905,0.14304378765534498,0.09542679801279556,0.20814074342438502,0.01446995007719639,0.1475788180537308,-4.221105527638191
delta_bohr,0.4314238067417153,0.2459811210658316,0.02663901215656761,-0.9259781815091075,2.326017658667393,0.01566243815007176,0.026240706171752365,-4.14070351758794
empirical_bohr,-4.572127324329662,-4.3866846386537715,-4.1673425297445075,-6.466721176255333,-3.2147253360788324,0.01566243815007176,0.026240706171752365,-4.14070351758794
fc_mu,0.0133652261726665,0.01228901156797152,0.015256996237138942,5.444880990501666e-05,0.02864597363478183,0.01566243815007176,0.026240706171752365,-4.14070351758794
fc_sigma,0.031789117002215005,0.030141385553837056,0.028161575570540144,0.018229876843455717,0.04981210959294834,0.01566243815007176,0.026240706171752365,-4.14070351758794
delta_bohr,-0.26763038180415005,-0.44773804340213874,-0.7451146026029529,-1.8509708011245554,1.6256566360713922,0.016951510409513725,0.09219335129143873,-4.060301507537688
empirical_bohr,-3.792671125733522,-3.6125634641355493,-3.3151869049347353,-5.6859581436090805,-2.209330706413133,0.016951510409513725,0.09219335129143873,-4.060301507537688
fc_mu,0.030376397184143714,0.026273661489095324,0.03505384801138278,3.954954533325061e-05,0.07148728067210552,0.016951510409513725,0.09219335129143873,-4.060301507537688
fc_sigma,0.09233832026186183,0.0887165362243691,0.0860316518696454,0.05540587250387406,0.1375258967154192,0.016951510409513725,0.09219335129143873,-4.060301507537688
delta_bohr,-0.233911094142814,-0.44792348854756603,-0.745190428221782,-1.8053110703579267,1.99603838282147,0.018344700476711755,0.12393927778977912,-3.9798994974874375
empirical_bohr,-3.745988403344618,-3.5319760089398713,-3.2347090692656555,-5.975937880308908,-2.174588427129511,0.018344700476711755,0.12393927778977912,-3.9798994974874375
fc_mu,0.03236472106267086,0.028415982168775333,0.037880249483117745,3.5983890361857007e-06,0.07511354423379257,0.018344700476711755,0.12393927778977912,-3.9798994974874375
fc_sigma,0.09654926587477522,0.09319945756458847,0.08958863969556587,0.056835817654787464,0.14109293822734167,0.018344700476711755,0.12393927778977912,-3.9798994974874375
delta_bohr,0.7589120114696758,0.6006361552713111,0.3109074833845922,-0.5885132813605605,2.457598097888738,0.019850080287313502,0.01928261582206115,-3.899497487437186
empirical_bohr,-4.658409498906857,-4.500133642708497,-4.210404970821778,-6.357095585325924,-3.3109842060766255,0.019850080287313502,0.01928261582206115,-3.899497487437186
fc_mu,0.012204012602762526,0.010985490738559367,0.014623341596462724,6.764190561980854e-05,0.02655699111046439,0.019850080287313502,0.01928261582206115,-3.899497487437186
fc_sigma,0.02914369903226103,0.027738529024526316,0.026262022832117697,0.017224036552382846,0.044505182281173616,0.019850080287313502,0.01928261582206115,-3.899497487437186
delta_bohr,-0.7390910424586578,-0.8877071639810645,-1.0403636066656987,-1.9767490050168215,0.6990642876971167,0.021476290088400605,0.08461879564281138,-3.8190954773869343
empirical_bohr,-3.080004434928277,-2.93138831340587,-2.7787318707212356,-4.518159765084051,-1.8423464723701128,0.021476290088400605,0.08461879564281138,-3.8190954773869343
fc_mu,0.05238040425521828,0.050623559863005596,0.058484344635055474,0.0002825993737061161,0.0982207790791132,0.021476290088400605,0.08461879564281138,-3.8190954773869343
fc_sigma,0.09109119728999646,0.08748274123342736,0.08162592083917104,0.055024662640899245,0.13449558710037257,0.021476290088400605,0.08461879564281138,-3.8190954773869343
delta_bohr,-0.3100141169598117,-0.31712522594570447,-0.32860225154772804,-0.5585735470466826,-0.034843800626053856,0.023232568590042794,0.011785222328079652,-3.7386934673366836
empirical_bohr,-3.428679350376874,-3.421568241390979,-3.4100912157889556,-3.7038496667106298,-3.180119920290001,0.023232568590042794,0.011785222328079652,-3.7386934673366836
fc_mu,0.03165638211237312,0.03162816128243212,0.031981573441949296,0.023897380741797813,0.03977607456582943,0.023232568590042794,0.011785222328079652,-3.7386934673366836
fc_sigma,0.012117142979482796,0.011481294650153455,0.010339063425614314,0.0068865574352871784,0.01867420003753896,0.023232568590042794,0.011785222328079652,-3.7386934673366836
delta_bohr,-0.3830648518972313,-0.4221025805381149,-0.4822631292489934,-1.0631336536791167,0.32247695521779063,0.025128782942428346,0.032570953433328435,-3.658291457286432
empirical_bohr,-3.2752266053892036,-3.236188876748317,-3.1760283280374386,-3.9807684125042226,-2.5951578036073153,0.025128782942428346,0.032570953433328435,-3.658291457286432
fc_mu,0.0384045588951194,0.03782635458751732,0.04007785179904633,0.015749659694520135,0.06251600356783349,0.025128782942428346,0.032570953433328435,-3.658291457286432
fc_sigma,0.03739455740791901,0.03559548836364998,0.03209476053796754,0.021391308816364574,0.056796776427520415,0.025128782942428346,0.032570953433328435,-3.658291457286432
delta_bohr,0.06457954324873316,-0.025672941874223865,-0.09910166172899215,-0.6423416976128742,1.050561123343571,0.027175458139418743,0.020268154163248932,-3.5778894472361804
empirical_bohr,-3.6424689904849243,-3.5522165053619563,-3.4787877855071883,-4.628450570579751,-2.9355477496233062,0.027175458139418743,0.020268154163248932,-3.5778894472361804
fc_mu,0.02762855557039139,0.02786247442327311,0.029921846139750463,0.007685481673416761,0.04677042737067649,0.027175458139418743,0.020268154163248932,-3.5778894472361804
fc_sigma,0.03101432606613761,0.029593088775256883,0.026660764946384533,0.017972676860232174,0.04803140455548098,0.027175458139418743,0.020268154163248932,-3.5778894472361804
delta_bohr,0.4571153175930002,0.2626148283401266,-0.0396094482534326,-1.0313779239747913,2.42881675557312,0.029383805369926606,0.05223614905646047,-3.4974874371859297
empirical_bohr,-3.954602754778926,-3.760102265526056,-3.457877988932497,-5.92630419275905,-2.4661095132111384,0.029383805369926606,0.05223614905646047,-3.4974874371859297
fc_mu,0.025563361568649797,0.022751669931703522,0.03053478737521953,6.244256700782547e-05,0.05765794558594617,0.029383805369926606,0.05223614905646047,-3.4974874371859297
fc_sigma,0.07415244457262352,0.07100460337515152,0.06862228342589553,0.04302904899470449,0.11294556703630892,0.029383805369926606,0.05223614905646047,-3.4974874371859297
delta_bohr,-0.05102979668356283,-0.22135086205766807,-0.49373457075845595,-1.452833341065983,1.720193092906241,0.03176574874926456,0.09831348719208882,-3.417085427135678
empirical_bohr,-3.3660556304521148,-3.19573456507801,-2.923350856377222,-5.137278520041919,-1.964252086069695,0.03176574874926456,0.09831348719208882,-3.417085427135678
fc_mu,0.04273235763076737,0.039326555890730086,0.05101124472074825,0.00022339511808555645,0.09083151140019352,0.03176574874926456,0.09831348719208882,-3.417085427135678
fc_sigma,0.09962504549840984,0.09572000735037837,0.09223402621001893,0.06233935997950851,0.14753694725804709,0.03176574874926456,0.09831348719208882,-3.417085427135678
delta_bohr,-0.034202086886066296,-0.04198313934090869,-0.052849790440427924,-0.3238284777137066,0.26472079667406323,0.03433394976322888,0.01153757614180789,-3.3366834170854274
empirical_bohr,-3.3024813301993547,-3.2947002777445187,-3.2838336266449994,-3.6014042137594906,-3.0128549393717208,0.03433394976322888,0.01153757614180789,-3.3366834170854274
fc_mu,0.035837459599452844,0.03575344908840544,0.03612997419289077,0.02510450159581934,0.045067597546425975,0.03433394976322888,0.01153757614180789,-3.3366834170854274
fc_sigma,0.014916476201472888,0.014041337434524074,0.012586814980616243,0.00824686237186735,0.023554831187407945,0.03433394976322888,0.01153757614180789,-3.3366834170854274
delta_bohr,0.4818055711540974,0.23541593710855357,-0.0963187224999702,-1.3031178678565063,2.8231443375271956,0.0371018286480813,0.10156540874864006,-3.2562814070351758
empirical_bohr,-3.738086978189275,-3.4916973441437293,-3.1599626845352056,-6.079425744562371,-1.9531635391786695,0.0371018286480813,0.10156540874864006,-3.2562814070351758
fc_mu,0.0349057446706379,0.029549391992085394,0.040700510490717656,1.3159708820542626e-05,0.08730565888328379,0.0371018286480813,0.10156540874864006,-3.2562814070351758
fc_sigma,0.1263798622112006,0.12253033612413883,0.11884895789538519,0.0798829017291963,0.18230750724004863,0.0371018286480813,0.10156540874864006,-3.2562814070351758
delta_bohr,-0.7074482103765071,-0.9075318965252837,-1.2219465919666497,-2.3508441178612456,1.4626078700153133,0.04008358181002276,0.3401983856996817,-3.175879396984924
empirical_bohr,-2.468431186608424,-2.2683475004596403,-1.9539328050182745,-4.6384872670002375,-0.8250352791236788,0.04008358181002276,0.3401983856996817,-3.175879396984924
fc_mu,0.10367862060470692,0.09377855442002031,0.1241251586530121,7.599876072883482e-05,0.23041481977368694,0.04008358181002276,0.3401983856996817,-3.175879396984924
fc_sigma,0.2910005176395607,0.2871184392632271,0.2853559714018964,0.21557008387860868,0.37712785909060775,0.04008358181002276,0.3401983856996817,-3.175879396984924
delta_bohr,-0.12597735332133683,-0.14967096872683738,-0.1779739673233589,-0.5731913919711515,0.386225646222627,0.04329419425891782,0.02240629846511995,-3.0954773869346734
empirical_bohr,-2.969500033613337,-2.945806418207836,-2.9175034196113145,-3.4817030331573005,-2.522285994963522,0.04329419425891782,0.02240629846511995,-3.0954773869346734
fc_mu,0.05006696911938802,0.04993508661738194,0.05129505818268931,0.027610745625710975,0.07109001071041543,0.04329419425891782,0.02240629846511995,-3.0954773869346734
fc_sigma,0.03407120100036838,0.032289913136249314,0.029582092337252452,0.018337678425341078,0.05231932151134999,0.04329419425891782,0.02240629846511995,-3.0954773869346734
delta_bohr,0.935499892444341,0.7285034250046958,0.28175758796541706,-1.169601528709034,3.35080157927856,0.04674944589419023,0.19534918085278385,-3.015075376884422
empirical_bohr,-3.9505752693287532,-3.7435788018891176,-3.296832964849839,-6.365876956162982,-1.8454738481753878,0.04674944589419023,0.19534918085278385,-3.015075376884422
fc_mu,0.03136663738721429,0.023121964434542508,0.035679997150179665,2.4020714529338072e-05,0.08887173357211264,0.04674944589419023,0.19534918085278385,-3.015075376884422
fc_sigma,0.17395125160528108,0.1690679415843681,0.16867470881753513,0.11816719576288048,0.24172145949902518,0.04674944589419023,0.19534918085278385,-3.015075376884422
delta_bohr,0.5013147043805679,0.33009885261189753,0.1378332845024124,-0.7369837170431204,2.076691468973509,0.050465910337959545,0.048702071862513165,-2.934673366834171
empirical_bohr,-3.4359880712147373,-3.2647722194460687,-3.0725066513365835,-5.01136483580768,-2.1976896497910507,0.050465910337959545,0.048702071862513165,-2.934673366834171
fc_mu,0.0383473549751118,0.03679968149099644,0.04425568226066845,8.875502271443736e-05,0.0764402114836269,0.050465910337959545,0.048702071862513165,-2.934673366834171
fc_sigma,0.07310323016694885,0.07003224223903942,0.06615479681004365,0.04356651483562907,0.10939402772884219,0.050465910337959545,0.048702071862513165,-2.934673366834171
delta_bohr,-0.05488327259093298,-0.07753726578152831,-0.11097862991520868,-0.5061073432900485,0.40172322616223743,0.05446094486449423,0.026510087341760455,-2.8542713567839195
empirical_bohr,-2.7993880841929806,-2.776734091002391,-2.743292726868711,-3.255994582946157,-2.348164013493871,0.05446094486449423,0.026510087341760455,-2.8542713567839195
fc_mu,0.05852305211296266,0.05859444764983984,0.060466571350601184,0.03346582797603903,0.08049531833775392,0.05446094486449423,0.026510087341760455,-2.8542713567839195
fc_sigma,0.035035128097317736,0.03291688623539685,0.02999558694913129,0.019833805630402566,0.05554099524893669,0.05446094486449423,0.026510087341760455,-2.8542713567839195
delta_bohr,0.4058665003048373,0.24962632037695198,0.09278517437949407,-0.6160891638887391,1.897771606831724,0.05875266982983512,0.060942154598739785,-2.773869346733668
empirical_bohr,-3.1797358470385033,-3.0234956671106197,-2.866654521113162,-4.671640953565392,-2.157780182844929,0.05875266982983512,0.060942154598739785,-2.773869346733668
fc_mu,0.046951923741981025,0.04637563350285384,0.053826781332346085,0.00027411487155915015,0.08510322585262609,0.05875266982983512,0.060942154598739785,-2.773869346733668
fc_sigma,0.07264606785689237,0.06964835280365822,0.06394388806812729,0.04271392103097619,0.10913252406787352,0.05875266982983512,0.060942154598739785,-2.773869346733668
delta_bohr,-0.03662943659874901,-0.039284593990707384,-0.0450601048539343,-0.20411854131501617,0.14784469801524525,0.06335993586616406,0.01333503362542865,-2.693467336683417
empirical_bohr,-2.6568379000846605,-2.6541827426927096,-2.648407231829483,-2.8413120346986624,-2.489348795368401,0.06335993586616406,0.01333503362542865,-2.693467336683417
fc_mu,0.06577511302955866,0.06573167593339335,0.06608724678610112,0.05510944130434936,0.07658130445308231,0.06335993586616406,0.01333503362542865,-2.693467336683417
fc_sigma,0.016721066741530028,0.01582202199464618,0.014287927756102816,0.00926332045092065,0.025832488133147744,0.06335993586616406,0.01333503362542865,-2.693467336683417
delta_bohr,0.660648821097654,0.5069516535789349,0.28239232057588826,-0.5995584099903337,2.2768976725926073,0.06830227697872672,0.05811492738592305,-2.6130653266331656
empirical_bohr,-3.2737141477308063,-3.1200169802121005,-2.895457647209054,-4.889962999225773,-2.013506916642832,0.06830227697872672,0.05811492738592305,-2.6130653266331656
fc_mu,0.044812306140194935,0.042289084142201505,0.052378565117735865,0.00010754334116525044,0.08894382544204416,0.06830227697872672,0.05811492738592305,-2.6130653266331656
fc_sigma,0.08508054482574394,0.08168532581808197,0.07703070508154489,0.04987316843446941,0.1254914352157828,0.06830227697872672,0.05811492738592305,-2.6130653266331656
delta_bohr,0.11030915603243621,0.0019264230731177445,-0.11790530599505145,-0.8714761427159132,1.348951188567733,0.07359984757702656,0.08396885687054294,-2.532663316582915
empirical_bohr,-2.642972472615354,-2.534589739656033,-2.4147580105878634,-3.881614505150648,-1.6611871738670017,0.07359984757702656,0.08396885687054294,-2.532663316582915
fc_mu,0.0746465510197161,0.0734686063926202,0.08205422503450444,0.014073159606296293,0.13821531829352285,0.07359984757702656,0.08396885687054294,-2.532663316582915
fc_sigma,0.10713121338974683,0.10331755503921256,0.0964795799839797,0.06575238267912657,0.15428803121662832,0.07359984757702656,0.08396885687054294,-2.532663316582915
delta_bohr,1.321640973216692,1.1172380716914907,0.6917169080975754,-0.6807202945277504,3.520678631715434,0.0792733413964514,0.1242550217812502,-2.4522613065326633
empirical_bohr,-3.77390227974935,-3.5694993782241538,-3.1439782146302386,-5.972939938248097,-1.7715410120049129,0.0792733413964514,0.1242550217812502,-2.4522613065326633
fc_mu,0.034399839685337226,0.027398150591786186,0.04132921010894819,2.4329135825396087e-05,0.08916745582073515,0.0792733413964514,0.1242550217812502,-2.4522613065326633
fc_sigma,0.138542451156576,0.13405803491470497,0.13135585135729708,0.08741692370379454,0.19710503862652776,0.0792733413964514,0.1242550217812502,-2.4522613065326633
delta_bohr,-0.3068096373356113,-0.41079997212350416,-0.5547615625756617,-1.3391882812279214,0.9082078930036102,0.08534389023309394,0.1673109131015235,-2.3718592964824117
empirical_bohr,-2.065049659146803,-1.9610593243589074,-1.81709773390675,-3.280067189486022,-1.0326710152544902,0.08534389023309394,0.1673109131015235,-2.3718592964824117
fc_mu,0.1254290109016018,0.12335245372967218,0.13978248643711289,0.013939798322280206,0.22330529795751708,0.08534389023309394,0.1673109131015235,-2.3718592964824117
fc_sigma,0.1811313771589647,0.1772149176365833,0.1680911843556084,0.12271950757770264,0.25162504636637234,0.08534389023309394,0.1673109131015235,-2.3718592964824117
delta_bohr,0.09871969648421972,0.091284310321043,0.08681375957159965,-0.15178745446300868,0.3645880074560539,0.0918329404366548,0.025521176626320065,-2.291457286432161
empirical_bohr,-2.390176982916387,-2.382741596753204,-2.3782710460037606,-2.656045293888215,-2.1396698319691523,0.0918329404366548,0.025521176626320065,-2.291457286432161
fc_mu,0.08445986644040379,0.08449823922544947,0.08484471592418119,0.06501575928888448,0.10445273504730668,0.0918329404366548,0.025521176626320065,-2.291457286432161
fc_sigma,0.02924207825979702,0.027620371428780773,0.024811683644200545,0.015431171613311987,0.0453311655925064,0.0918329404366548,0.025521176626320065,-2.291457286432161
delta_bohr,1.1164978269214985,0.9336480849471787,0.5421363494824827,-0.8423717626321279,3.3572833117555305,0.09876210519889547,0.25063816752310464,-2.2110552763819094
empirical_bohr,-3.3275531033034107,-3.1447033613290882,-2.753191625864392,-5.56833858813744,-1.3686835137497815,0.09876210519889547,0.25063816752310464,-2.2110552763819094
fc_mu,0.051656100711821216,0.0413004885609457,0.059906652008084316,0.00020939496251426437,0.13264284821223682,0.09876210519889547,0.25063816752310464,-2.2110552763819094
fc_sigma,0.2281062712344374,0.22476294777864408,0.21982641229668368,0.16072505383745472,0.29937531409640905,0.09876210519889547,0.25063816752310464,-2.2110552763819094
delta_bohr,0.1635374396382912,0.07967352970768671,-0.006875162336312357,-0.652153326319596,1.2354973876740254,0.10615299085431901,0.07282212789763763,-2.1306532663316586
empirical_bohr,-2.2941907059699496,-2.2103267960393453,-2.1237781039953463,-3.366150654005684,-1.4784999400120626,0.10615299085431901,0.07282212789763763,-2.1306532663316586
fc_mu,0.09916483508513758,0.09882696592372098,0.10680710603632426,0.022243307987962035,0.1688053421051009,0.10615299085431901,0.07282212789763763,-2.1306532663316586
fc_sigma,0.11140320118537109,0.1068169668002383,0.1005957744816731,0.06703522498040465,0.16680337663926928,0.10615299085431901,0.07282212789763763,-2.1306532663316586
delta_bohr,-0.16859478732770833,-0.20657178819726896,-0.2550356558803739,-0.797541473156872,0.4448404395765335,0.1140269956924628,0.10488786407112266,-2.050251256281407
empirical_bohr,-1.881656468953698,-1.843679468084138,-1.7952156004010331,-2.4950916958579406,-1.252709783124535,0.1140269956924628,0.10488786407112266,-2.050251256281407
fc_mu,0.13717232785663203,0.1366167096016745,0.14243446526712333,0.06963677452911732,0.21276858418215028,0.1140269956924628,0.10488786407112266,-2.050251256281407
fc_sigma,0.1079603050475205,0.1045191325473159,0.0966718767981602,0.0671179688708761,0.15941744473836156,0.1140269956924628,0.10488786407112266,-2.050251256281407
delta_bohr,0.5924545123322543,0.46934228937070266,0.33609039985295697,-0.4084798389524218,1.848209801271759,0.1224050801841235,0.1300695893880608,-1.9698492462311554
empirical_bohr,-2.5623037585634143,-2.439191535601858,-2.3059396460841124,-3.8180590475029144,-1.5613694072787336,0.1224050801841235,0.1300695893880608,-1.9698492462311554
fc_mu,0.08106138671265982,0.08023255281371361,0.09063223530983866,0.01198307016992295,0.14954688917863113,0.1224050801841235,0.1300695893880608,-1.9698492462311554
fc_sigma,0.11946089171695155,0.11563172524534124,0.10952043167223656,0.07323543298611365,0.17353797438553922,0.1224050801841235,0.1300695893880608,-1.9698492462311554
delta_bohr,0.058665440339857586,0.037160184157406406,0.010283858487108777,-0.38086576257363736,0.5629452128633758,0.13130750806253313,0.11082324588674271,-1.8894472361809047
empirical_bohr,-1.9481126765207593,-1.926607420338311,-1.8997310946680135,-2.4523924490442806,-1.5085814736072674,0.13130750806253313,0.11082324588674271,-1.8894472361809047
fc_mu,0.1271933831801466,0.1271265631280546,0.1301389121655261,0.07866732612791294,0.18015491999153266,0.13130750806253313,0.11082324588674271,-1.8894472361809047
fc_sigma,0.0809225919959168,0.07730310124982126,0.07109661628285298,0.04539499611953781,0.11940705570805571,0.13130750806253313,0.11082324588674271,-1.8894472361809047
delta_bohr,0.34230074293436197,0.24097260042831148,0.13098976193752154,-0.6223209608107709,1.5547481912751118,0.1407535583878255,0.1094294654126983,-1.809045226130653
empirical_bohr,-2.1513459690650203,-2.050017826558965,-1.9400349880681746,-3.363793417405765,-1.1867242653198822,0.1407535583878255,0.1094294654126983,-1.809045226130653
fc_mu,0.1151215560287714,0.114050582010704,0.1256440127599836,0.014752565395098283,0.19976227959744342,0.1407535583878255,0.1094294654126983,-1.809045226130653
fc_sigma,0.1555382748837754,0.15121329512346796,0.1441573609071842,0.10154216824542239,0.21685401332339166,0.1407535583878255,0.1094294654126983,-1.809045226130653
delta_bohr,-0.06744066900229982,-0.07753575388691458,-0.09488066087890124,-0.45365267545726784,0.2707097236992635,0.1507612095675845,0.06307549317594252,-1.7286432160804015
empirical_bohr,-1.661202547078101,-1.651107462193487,-1.6337625552015003,-1.999352939779665,-1.2749905406231337,0.1507612095675845,0.06307549317594252,-1.7286432160804015
fc_mu,0.161173322584957,0.1609593291378989,0.16331558061533336,0.11325893361755801,0.21078227742674827,0.1507612095675845,0.06307549317594252,-1.7286432160804015
fc_sigma,0.07603412078766258,0.07257592899618734,0.06689672756824167,0.04433597652572728,0.11600777532818232,0.1507612095675845,0.06307549317594252,-1.7286432160804015
delta_bohr,0.18495231642978874,0.16807683405392693,0.15296456276014014,-0.16336548727694722,0.5573748828035145,0.16134679730996584,0.06061279710089943,-1.6482412060301508
empirical_bohr,-1.8331935224599378,-1.8163180400840777,-1.801205768790291,-2.2056160888336653,-1.4848757187532036,0.16134679730996584,0.06061279710089943,-1.6482412060301508
fc_mu,0.1393582613410932,0.13987626591740598,0.14170435083658905,0.0949125711670652,0.1797966837566981,0.16134679730996584,0.06061279710089943,-1.6482412060301508
fc_sigma,0.06617545517317117,0.06270192510416955,0.058308477511553714,0.038492357709150674,0.10227423415642577,0.16134679730996584,0.06061279710089943,-1.6482412060301508
delta_bohr,-0.04577425449553568,-0.046229004548060115,-0.04893178753522753,-0.16277260790374504,0.0717816224406238,0.17252464964236944,0.030132547245245573,-1.5678391959798992
empirical_bohr,-1.522064941484362,-1.5216101914318392,-1.5189074084446716,-1.639620818420523,-1.4050665880761541,0.17252464964236944,0.030132547245245573,-1.5678391959798992
fc_mu,0.17931989880786725,0.17922453295790758,0.17962246541702143,0.16108013183815284,0.19543810136016526,0.17252464964236944,0.030132547245245573,-1.5678391959798992
fc_sigma,0.025590388126828404,0.02421863480495609,0.021531854841843626,0.01367249053223487,0.04015345280078773,0.17252464964236944,0.030132547245245573,-1.5678391959798992
delta_bohr,-0.09884742258206952,-0.10450242031444967,-0.11615321473819917,-0.33172223715000815,0.1354288980787155,0.18430670342064026,0.0429782213658768,-1.4874371859296485
empirical_bohr,-1.388589763347575,-1.382934765615199,-1.3712839711914493,-1.622866084008364,-1.1557149487796403,0.18430670342064026,0.0429782213658768,-1.4874371859296485
fc_mu,0.20029036056865487,0.20053807733147289,0.20241248077515972,0.16211127311114693,0.23664084029073973,0.18430670342064026,0.0429782213658768,-1.4874371859296485
fc_sigma,0.05711798852108753,0.054156451226453975,0.04850286728740967,0.03249640772114376,0.08845366663024287,0.18430670342064026,0.0429782213658768,-1.4874371859296485
delta_bohr,-0.06801857820310739,-0.06919163556111751,-0.07310703501612204,-0.20222324280909465,0.07148233667583348,0.1967021081511219,0.02951957082103698,-1.4070351758793969
empirical_bohr,-1.3390165976762909,-1.3378435403182793,-1.3339281408632748,-1.4785175125552303,-1.2048119330703022,0.1967021081511219,0.02951957082103698,-1.4070351758793969
fc_mu,0.20788897266209055,0.20786491130784485,0.20851034697007254,0.18540815979413727,0.23035722252593405,0.1967021081511219,0.02951957082103698,-1.4070351758793969
fc_sigma,0.03380516868195946,0.031969553645739196,0.029140636084903315,0.019307037405457472,0.05181702808603166,0.1967021081511219,0.02951957082103698,-1.4070351758793969
delta_bohr,0.07707293889210153,0.03320318786166854,-0.03022660913252917,-0.652505770012243,0.863974752020694,0.20971682440582343,0.1709281517590299,-1.3266331658291453
empirical_bohr,-1.4037061047212482,-1.3598363536908138,-1.296406556696616,-2.190607917849839,-0.6741273958169023,0.20971682440582343,0.1709281517590299,-1.3266331658291453
fc_mu,0.20409095557072893,0.20426690316892787,0.21477040874674447,0.08082884676070146,0.3128671779925528,0.20971682440582343,0.1709281517590299,-1.3266331658291453
fc_sigma,0.16905031308936389,0.1653767276180093,0.15730958824492022,0.11218395856704085,0.23556920976688686,0.20971682440582343,0.1709281517590299,-1.3266331658291453
delta_bohr,-0.33572058335639,-0.3468433140221624,-0.3570038422671238,-0.7167865808363224,0.04814449024555456,0.22335322556930687,0.14774301842719514,-1.2462311557788945
empirical_bohr,-0.9105105724225047,-0.8993878417567321,-0.8892273135117708,-1.294375646024449,-0.5294445749425721,0.22335322556930687,0.14774301842719514,-1.2462311557788945
fc_mu,0.28844244419575116,0.2891763124233083,0.2912693085338832,0.20995971294074334,0.3642911649479359,0.22335322556930687,0.14774301842719514,-1.2462311557788945
fc_sigma,0.11582204441944147,0.11109407396861688,0.10320693030702513,0.06895512659050367,0.17132027200985853,0.22335322556930687,0.14774301842719514,-1.2462311557788945
delta_bohr,0.07053375159282546,0.06990102872344062,0.06723947072510361,-0.0816178816663109,0.22373647221843163,0.23760971303915493,0.04999405942953296,-1.165829145728643
empirical_bohr,-1.236362897321466,-1.2357301744520837,-1.2330686164537465,-1.3895656179470746,-1.084211264062332,0.23760971303915493,0.04999405942953296,-1.165829145728643
fc_mu,0.22536582762181712,0.22518008505720233,0.2256447974010818,0.1994771125237087,0.2527099016199582,0.23760971303915493,0.04999405942953296,-1.165829145728643
