Ka.Q294R,Ka.Q294K,Ki.Q294R,Ki.Q294K,ep_AI.Q294R,ep_AI.Q294K,sigma.Q294R,sigma.Q294K,ep_a.1,ep_a.2,ep_i.1,ep_i.2,logp
6532.807676212718,916.0656955570356,6622.286765548306,294.0736315001424,-2.10905659192371,-3.350063570114671,0.017813548288756323,0.04648882045306101,8.78459209559106,6.820088082142803,8.79819602214514,5.683830183261393,574.4842551262623
8403.563628819731,1354.2039102384329,3586.208004896182,409.9764313318799,-1.7651684801446914,-3.340523812479003,0.017194933549617073,0.0451928234518461,9.036411136392571,7.210969040536988,8.184850657194577,6.016099673489663,571.5081260288165
5455.576589614031,1188.64850266719,4739.046754421323,382.50927774359343,-2.191561964709389,-3.3454398095949585,0.016468451280049434,0.0518775322916841,8.604393591969027,7.080572228651561,8.463591287802299,5.946752908511236,573.1820671034037
7208.167742916546,1355.6392778524728,5745.7635160820655,419.2608802758846,-2.1206638542014193,-3.3665700904843097,0.018378256226545018,0.045354377700357634,8.882970070787167,7.212028413828098,8.656218082423944,6.038493352127781,576.4843240020854
6895.847095105158,1283.6070573596292,4052.4051484890756,404.7203096006813,-2.0280880021150947,-3.3917429411493205,0.01655458343915658,0.045366181507416885,8.838674639114114,7.157429407319395,8.307065847657709,6.003196234958386,578.14507922595
8848.79241317868,1810.5205810990933,4876.620871539273,520.4070709521602,-2.0486453550854904,-3.4428275876596173,0.018089730051048917,0.04507110921448537,9.088036278203475,7.501369696773835,8.492207814640164,6.254611334079016,575.2116018557789
7061.28718025484,1579.6043534740822,4056.6967271598965,478.5473722539502,-2.0725580388890434,-3.454138545231175,0.013797710393072725,0.045856520290593845,8.8623826340184,7.364929685469777,8.308124307432244,6.17075520756833,574.6252242180163
8190.960391807911,1532.5163730946979,5252.98235670587,452.0854669958896,-1.9122378318072166,-3.39409217406856,0.014107951578602033,0.048220209973727376,9.010786433929244,7.334666351665005,8.566551262240129,6.113871248231767,573.1173087724577
8910.163235485827,1183.9113748997,5749.727122064048,362.3283448264036,-2.0509833059152016,-3.3799813025665935,0.014982823861182796,0.04832201502061144,9.09494784077805,7.07657896036172,8.656907675632937,5.892550830629907,576.5277582592217
5636.695097417871,1075.3651176232859,3649.669782677779,322.0200971698695,-2.100292413515321,-3.277311724626338,0.01944035988245354,0.0503713474913641,8.637053197106155,6.980415527196426,8.202391971984596,5.7746139571677855,574.1386348343622
3532.452943965202,1078.5024189094772,3074.9100663386585,328.85828402800075,-2.1505958405726386,-3.340945191048687,0.019149915752051425,0.046211693789438256,8.169747793582543,6.983328708672757,8.031030933093788,5.795626910331704,575.338617474112
4006.2242461182495,1774.650699512248,2539.375850743545,522.7571541430642,-1.979217678000526,-3.44885483522928,0.01670618740510845,0.043473135379477536,8.295604492222296,7.481358893536835,7.839673601762775,6.259117023806802,576.358570836685
6026.732619434376,1208.9515562355712,4550.90125915587,391.87442763625955,-2.0918187549629734,-3.4142716431077087,0.014457892690857833,0.043767862793247375,8.703960288708396,7.097508780527937,8.42308057126531,5.97094145080879,576.8783410368316
4460.552652941496,1223.6690248307957,3742.11824835361,361.34624055532805,-2.1559372010403974,-3.328301490460713,0.018028200758879398,0.043793547088424624,8.403027950553083,7.1096090219563655,8.227407106643042,5.88983661378758,576.9073272764679
8452.474305023532,1241.158090476937,6460.773917182382,370.0525997257298,-2.153725079528665,-3.3527244988182314,0.01763278421675847,0.04884366508715472,9.042214494651189,7.123800166677816,8.773504391022453,5.913645156955185,575.9365171132729
5681.032236225099,1219.7828530532163,5772.470230481435,367.8728932002451,-2.121240128366227,-3.312826500948029,0.01877885688741128,0.04681300746769405,8.644888226933757,7.106428132584685,8.66085538408784,5.90773747959261,575.4297206000506
6519.791389305911,2838.834279123137,3662.1219184260567,752.4164218311524,-2.0473336056568465,-3.400957242775257,0.0161385154594239,0.04851401187146202,8.782597658903603,7.951148781793908,8.205798017532816,6.623289923120581,568.0255810617757
8352.094850208498,1604.6136848791314,5724.76700520641,459.4322235765469,-2.02398793779047,-3.391472765527729,0.013085667208506456,0.044978004924124224,9.030267666644201,7.380638311813121,8.652557129813724,6.129991430539009,573.4991717352705
9545.546514157573,1240.5392744897604,7957.78159840741,359.3171934561834,-2.0389051305813948,-3.327780983325932,0.017106483610771543,0.047769022399074136,9.163829991111383,7.1233014628400815,8.98190554632872,5.884205545621896,574.0999796127643
2186.96635869412,1323.0156613444676,2011.3772711757683,406.15211261722516,-2.1462854319658358,-3.4222189271479464,0.016957662759267075,0.04632081932862779,7.6902706381597925,7.18766900179581,7.60657497594443,6.0067277510523756,576.2571402738445
7596.657247564977,1099.3547283587868,4852.502594246782,336.9273598097211,-2.093796838029422,-3.3576735703319156,0.016969213081618664,0.052877509674475645,8.935463593671551,7.002478676080236,8.487249849663689,5.819867357592174,574.9381939060103
4745.266772385385,1090.5401300060246,3642.008545162291,341.8201135627053,-2.0455564681509446,-3.3129860480921813,0.01590642717366634,0.0481836693078311,8.464902931251922,6.994428384603314,8.200290606567693,5.834284614949856,577.3516415769723
6981.111847586968,1403.8924374194116,4140.235491336067,419.48548314242663,-2.0770009982585567,-3.3905750095475176,0.018007593504744943,0.046202202381011165,8.850963473556275,7.2470039701263085,8.328507947166877,6.039028920165287,577.3728362625203
8794.891503491674,1534.1072114863186,9053.76301358486,439.7072860592277,-2.1100318816924246,-3.3671085528387272,0.014731303027773947,0.04628170309558338,9.081926320937713,7.335703869632534,9.110935752878085,6.086109246573077,573.3866374324105
8308.793509766992,1996.5190154465972,5129.752771039505,535.2354034440032,-2.0623360973434504,-3.4032976017539953,0.01870555544130596,0.0484797214579587,9.025069691962148,7.599160450848902,8.542812744223683,6.2827066565589496,573.7390329535294
9336.668563098647,1450.4040365808169,5240.897988827841,428.7299587814608,-2.0640422351969367,-3.3545574431850977,0.016279458994815754,0.04445707156210584,9.141704782702623,7.279597442517861,8.56424813454631,6.060827254020789,576.9536128564158
7924.292900441524,1403.5020280505817,6266.019159247898,429.6160452768516,-2.047266905083778,-3.4040339623822637,0.016600295138660844,0.05292797000026911,8.97768837084574,7.246725840795964,8.742896529159538,6.062891891838088,574.9741376319153
7860.081908147819,1143.1751034041083,4725.835393432526,363.79903521994714,-2.0982778647346905,-3.364736209765859,0.01543982306366229,0.044373814717375386,8.969552306252902,7.041564848390505,8.460799627142926,5.8966016141287385,577.3972002155582
7260.575804023647,1039.698887346885,5711.089673047566,309.9000029114329,-2.1389771317519206,-3.2899277678460743,0.01887919062595236,0.046815960508414974,8.890214416522811,6.946686418815886,8.650165120353456,5.7362496741884526,575.2496502780002
6213.573945167808,1210.7838729265097,4354.39730418473,365.4559650073519,-2.0866509943771074,-3.2599349427060837,0.01716047870991711,0.046115149914041115,8.734491523902332,7.099023257705135,8.378941488018368,5.901145793155627,575.2406698219736
1906.0883472688029,899.3875746390167,1550.910025048907,291.3244200879006,-1.9954529429376004,-3.2841533721228444,0.014467139496846347,0.04749121594155616,7.552808435327118,6.801714059074418,7.346597150564702,5.674437491855443,573.5543532520654
7629.817549075287,1397.8780375614185,6172.651583044197,445.2135497519916,-2.129686044544686,-3.387762251270542,0.015839686613397214,0.04746862917847749,8.939819211682677,7.242710678331,8.727883778721635,6.0985540541403855,575.419481067289
8509.0634684515,1624.6178477163853,6049.442141263906,481.7194103749323,-2.183780478319797,-3.385178476000486,0.01886592233780596,0.04574036721819598,9.048887164800645,7.393027896470817,8.70772133871791,6.177361808391971,574.2906316400062
2535.3918609999228,1463.1627976090144,1659.164049122912,447.81046447028405,-1.9077417221352784,-3.4372525270363066,0.015512910919425716,0.044806957422542884,7.838103484355087,7.288355671390533,7.4140691696434295,6.104370072516633,575.7749037849254
6872.442328409115,974.5130114330968,5311.5366867221655,294.5385264699818,-2.0533648377523295,-3.2982485150567697,0.014483566798637132,0.04283050691886677,8.835274828357646,6.8819378707651975,8.577636467232299,5.685409814467486,575.243271589232
6711.451157929162,1231.1769525697646,6640.251271056666,351.40336185496056,-2.036438107054978,-3.21768433400231,0.018375389001520685,0.0471096998966844,8.8115704745309,7.1157258628642115,8.800905083781094,5.861934742738994,572.1178509437664
5587.059239303908,1710.549298379005,5965.898693384793,506.36418847317844,-2.2343495789769365,-3.409574052891713,0.016111634613622396,0.043019307893916475,8.628208352464313,7.444569825036544,8.693814984270915,6.227256150464369,573.1571573132113
3920.9474881542737,1225.9704777405623,2629.0179898957135,379.2589559860604,-2.0792902068958266,-3.3771410549108154,0.017485140063722666,0.04382706685055672,8.274088609740085,7.111488036059865,7.8743656675728495,5.93821923294272,577.7983748634139
3113.3216433052403,1456.1615078507461,2908.144775626226,434.8432567044058,-2.1201964149087082,-3.3686968966098743,0.018289830582244447,0.04808321629842009,8.043445487720719,7.2835591483264945,7.975270622705163,6.0749856367392825,576.1125705285604
5549.26355219493,1206.1285160387215,4352.272327244357,373.20890340970084,-2.106394335772657,-3.32708167195935,0.01621215606897352,0.03968216535901594,8.621420504637735,7.095170935489141,8.37845336177205,5.9221383256277935,575.8362430782058
9788.031380035769,1201.9267015472467,5897.55971403383,359.48606187225505,-2.0624724031437345,-3.375993545699579,0.01580686602157416,0.046644880525228645,9.188915630527568,7.091681132825828,8.682293936543639,5.884675405539547,574.9854814120351
6715.39386720699,1412.403170014348,5865.8814200085,432.41974952215156,-2.1048619171694094,-3.384251769434705,0.01588353070737979,0.04706434853196917,8.812157762070717,7.253047908468555,8.676908034537387,6.069396758917559,577.3838908399587
8685.694647373739,1171.8036131551935,8253.563528779097,374.46066089472316,-2.1567599636611754,-3.425787569869645,0.0167758970044615,0.04670159065114727,9.069432657903233,7.066299390529038,9.01840032895057,5.925486753099873,574.5826636619038
6269.192075846033,1581.3677960893347,4738.636575607191,474.4442643153624,-2.0857293241204236,-3.399668817345323,0.017282940026121976,0.044811125917954005,8.74340276979743,7.366045445251742,8.463504731035183,6.1621441492232085,577.7501520644747
9411.940298724627,1252.2769068084283,5993.152536775925,363.1720814594486,-1.9810427735280662,-3.3619316175106824,0.015683236403547653,0.043759378716310804,9.149734406725205,7.1327186987774445,8.698372852624836,5.894876775544234,574.2054836184369
6431.004473497705,1377.3125722113589,5325.041343197081,414.799692132094,-2.0453720799045207,-3.37489394119775,0.017190663221328187,0.049822461789722695,8.768886021749255,7.22788946803915,8.58017575452816,6.0277957341470305,576.7930672900999
8909.646831206535,1440.1771027907207,5827.791284499565,418.5678925146108,-2.1017165938773577,-3.332203535462623,0.015173720537031081,0.045145948931111464,9.094889882328717,7.2725213730567475,8.670393354130841,6.036839105002803,576.9605061651481
4587.371555836748,2291.1111206250234,4050.265586827112,648.5217959773182,-2.06988318161136,-3.4570393592035495,0.017151701595008385,0.04590063303063797,8.43106249324317,7.736792184387264,8.306537734944856,6.474695613025653,573.7100091519312
9440.624309240575,1462.7657972137742,7182.648540167367,460.03423520534216,-2.110719578236694,-3.3985228292029084,0.016202057301786046,0.04735067230229492,9.152777391406211,7.288084304277624,8.879423471484342,6.131300911073225,574.8133301389814
8647.925123697205,1168.6885717177852,5873.303601925237,353.4736168419905,-2.1187349603737355,-3.3600462910913684,0.018340082036902013,0.04813879534153741,9.065074701059684,7.0636375202635815,8.678172548707984,5.867808848441012,575.8107935420799
5542.628090900291,1963.2085309369706,3797.5769935852354,511.24961276279856,-2.0779377367067133,-3.402940744046254,0.015450987627422762,0.04839017392992687,8.620224051895551,7.582335419371498,8.242118509072885,6.236857949924546,573.65789372831
8305.279783650838,1744.8445651361055,5299.810785135476,518.7664540988568,-2.0547081132497076,-3.399507675234811,0.015306350878366752,0.042981481885772055,9.024646710059217,7.464420756248596,8.575426397985085,6.251453789786663,575.6702741041806
2080.658955472593,2043.1774922449454,2168.21595379697,580.9976156442898,-1.9473129303654773,-3.444017610173999,0.018033931160258313,0.045837960275664086,7.640439928038762,7.622261469284233,7.681659967283771,6.364746652961029,570.359449543633
6246.02246623415,1254.852321544857,5346.1139334206255,371.7280852735871,-2.0783497809035496,-3.3430624462568677,0.016421812096923304,0.04442548810374831,8.739700134736035,7.134773172566171,8.584125208372372,5.91816263343071,577.9532232216058
5713.249223861022,1396.3014044105325,3885.766905861412,399.2746917196732,-2.080769161288786,-3.2962808550300347,0.016351803047138926,0.04965226406818743,8.650543181764041,7.241582165756232,8.265075645086712,5.989649630441827,576.8196559269787
9616.882638466417,1522.0044083020766,6662.816825884189,455.10220213357934,-2.0893775321900225,-3.400760758805576,0.017044999854630795,0.04666194409560119,9.17127544108872,7.327783434805135,8.804297620947095,6.120522013801439,576.1756124304377
9725.842885289661,1372.0376344438246,6701.623728893051,400.2312095749905,-2.0713596556706153,-3.370623859422085,0.016876104940120183,0.04442893018554044,9.182541836740064,7.224052238262267,8.8101051236136,5.992042404053969,575.7547607401082
8500.106368762039,1210.2436450007658,6677.093288108134,390.9711475599087,-2.0763491900172997,-3.401312318950073,0.016528928887651197,0.04453866275991923,9.047833956372113,7.098576977825448,8.80643803532057,5.968633765855762,576.8460487642315
8681.342520040698,1391.386414720298,6151.377939483253,443.43854339528366,-2.1203974919535815,-3.4056051928597677,0.015669241473486216,0.050369610610223416,9.068931463901956,7.238055949693347,8.724431390904474,6.09455922032193,575.1311451669989
9242.608292626635,1330.7317822728792,5261.748313072267,417.71833653719284,-2.0272158565410687,-3.430765548365649,0.014395837103764159,0.04323142703577484,9.13157940755325,7.193484282139795,8.5682186294172,6.034807369359793,575.7143833322137
6705.912821813113,1400.533742699278,4750.56595849975,401.3205898378458,-1.871574787999405,-3.2769377912463584,0.013767052058842046,0.04755603706323915,8.810744926913804,7.244608687733221,8.466019039088833,5.994760583800789,568.6252374703588
7804.543704577066,1072.709471186234,6774.920870834378,310.0330708259236,-2.133932670336237,-3.228569922208787,0.016444723608567934,0.0476257477884284,8.962461369302972,6.977942942860792,8.820982966098054,5.736678971872901,574.9941178977266
7705.219653073772,1335.5644883261575,7196.464798415174,447.0507400742818,-2.044352729296974,-3.461840081168533,0.016718849990089258,0.046788077867735284,8.949653255209494,7.197109319161179,8.881345184203953,6.102672100641945,573.5979391083478
6225.767012533573,1242.0021346108856,3995.5892827476123,368.2212378181904,-2.0952640926965556,-3.2813910345218313,0.016660851076874737,0.04523535550889055,8.736451928607412,7.124479981180261,8.29294635239081,5.908683947250129,577.0373695698993
6272.234350540135,1136.360766930472,4238.876894480359,360.5387335899979,-2.074684421632702,-3.37119481475062,0.01679786612729666,0.04410475917230751,8.743887925895365,7.035586125387649,8.352053629760931,5.887599395030966,578.4495264776701
3416.7158916192784,1801.091449469433,3542.6268260277247,531.6871539797563,-2.1029716088943524,-3.4790306918527287,0.01480125061626633,0.04685059321659717,8.136435103097863,7.496148120938169,8.172623772202101,6.276055259939618,573.3269091183565
7642.315359030228,1245.672758613915,5303.223100104459,371.07617422261876,-2.077528912492686,-3.3478184097656696,0.01562942698772161,0.04569508552610178,8.941455893712618,7.127431031316988,8.576070046798005,5.916407362886658,578.3838045039759
3300.032732060946,839.3235237117891,2304.861957609412,268.9628348167572,-2.0074720365679655,-3.298450616974975,0.015915546011063895,0.04873602937466445,8.101687666211728,6.732596238471287,7.74277606539851,5.594573209524293,575.4955245846385
2984.221223829372,1176.64494715091,2589.8541622007388,372.8773424929899,-2.1632529662942814,-3.382433720815397,0.01848289590816129,0.04503841598431024,8.001094095247705,7.070422402576898,7.859356845077624,5.921249525062554,576.2213070282776
4643.566223688962,1405.9492677645235,3357.4859065760575,400.56666071718985,-1.9795570234491833,-3.333479293518161,0.014498222130247153,0.04403386568202909,8.443237932703463,7.248467989048579,8.11894773079396,5.992880196396493,576.3895822765173
9575.073680879808,1423.313029054749,5614.806600513742,405.1170014819261,-2.0175235394458264,-3.342487995492803,0.018425924099429832,0.046053583031867844,9.16691850915029,7.260742552151697,8.63316242321582,6.004175917933088,575.089240325067
4515.62881385492,1658.8253456918555,3259.208163502765,468.243558036473,-2.0233657076907217,-3.363924548746115,0.01622261615204508,0.04823156532478464,8.41529972832525,7.413865007790012,8.08923955022602,6.148988583699339,577.3993721689545
9618.037334203404,944.4518681221737,7835.366160708806,305.15695378536265,-2.0283260087666415,-3.353976346999797,0.017446095535423704,0.047677787587691936,9.171395503531405,6.85060472547595,8.966402887674997,5.720826246819874,573.2926965928109
7404.364186572618,1080.911084851539,4886.754667252733,355.71306045634634,-2.1184365806608283,-3.3970464072717834,0.015869788331838976,0.05136120473394517,8.909824860297405,6.985559561574994,8.494283694915856,5.874124395897277,575.369252093832
8275.493245537367,1261.5057770146755,5821.49038163485,390.3939801920331,-2.0236896443510988,-3.3637999472931965,0.016629880920550115,0.04265267440493405,9.021053805180319,7.140061347551146,8.669311587261474,5.967156434829975,577.5186333689483
3628.267231862292,1096.9387871579672,2382.5991547623958,320.8195387482804,-1.935643952274164,-3.25341853567589,0.01674227528001458,0.0482756203592035,8.196510466698331,7.000278658497709,7.775947252610894,5.770878780460214,575.6884176473316
2630.4081587948835,1208.9351474954124,1939.7827318795146,381.86924847171235,-2.0285079480646546,-3.3718961526231044,0.013559155419562152,0.038107929431802745,7.874894306588682,7.097495207733038,7.570331251909052,5.945078268527232,572.1228110170493
5411.0843794081065,1244.3506161033547,3299.9041817727893,356.2968382034304,-1.967624477428073,-3.3398553782880356,0.016385059032526888,0.04549275399373577,8.596204791571807,7.126369079330321,8.101648711206597,5.8757641985994455,576.0741686937324
6699.310521336077,1377.575419975361,5104.40218008429,459.16354495355915,-2.020134504866258,-3.443775555313157,0.016271704570881687,0.044514740182979504,8.80975989282047,7.228080290871544,8.53785861895876,6.129406453686613,574.5451594063583
5736.504054562778,1139.5800381002973,3530.8868585322716,332.234574537158,-2.0797008974390896,-3.264091685008738,0.016263165755303118,0.04405670427743034,8.654605254039746,7.0384150858858305,8.169304353084879,5.805841269238399,576.9058625207687
9979.67380665863,1510.1249642810776,7586.016684503267,471.4581488158498,-2.0153187185325594,-3.401304541091198,0.017944663287720257,0.039728459847353174,9.20830568406781,7.31994768418677,8.934061921627293,6.155830336343601,567.8381782538692
8356.957699329894,985.4910653678639,6021.869700115172,309.8263369838372,-2.1804678982499386,-3.31799370573411,0.01579075121953622,0.048900622604883655,9.030849728283457,6.8931400604612305,8.703153071496924,5.736011937228764,574.9701661747988
5180.948756132742,1236.641267142994,3564.482675510072,373.2576397041709,-2.1069328359459383,-3.3227435898824735,0.017166932640648707,0.04632796860825729,8.552743476036815,7.120154328024062,8.178774210259737,5.9222689042719106,577.9322741731551
9970.367645954408,1240.0441069902868,5382.483771719082,374.4003720850952,-2.137259845664571,-3.3748942074880763,0.016682183990081142,0.04396114224371994,9.207372737497113,7.122902228119937,8.590905214225906,5.925325738419971,572.3060085671665
3036.547976012556,1595.1394402798603,2237.5729468324203,465.7744766266458,-1.9492163848424646,-3.4330232746276135,0.017624065244656907,0.04242800347655709,8.01847661498642,7.374716434770698,7.7131470515538565,6.14370156124446,575.1853240839259
2930.2110861088527,1561.4177281518294,2529.5993296572315,440.55040813064215,-2.1178388996720785,-3.380382936948351,0.017821038449251824,0.04533071378744983,7.982829742456702,7.353349487632128,7.83581620145566,6.0880248727239366,576.2254159261645
7330.649664176143,1316.6665995741066,4330.969322477625,399.24702496416444,-1.9940242222239504,-3.4153532628111383,0.01805102032035832,0.04204472847570161,8.899819421809442,7.182858518270682,8.373546657947246,5.989580335506092,575.9453364138682
8684.054268346212,1396.3530503739573,5539.603958141132,424.53939186415045,-2.1205920889131717,-3.434207711002973,0.013882059105682272,0.04477546590730435,9.069243780212444,7.241619152762156,8.619678289485805,6.051004797356965,574.6603850458109
4946.640880301372,1420.8486168502122,3983.5170133960596,440.9081075611154,-2.0568213707953378,-3.423368857052938,0.017153466663410933,0.051183038485504186,8.506464015162594,7.259009589593232,8.289920379778053,6.088836480856912,576.3354251858258
7996.318959701281,1350.2458550123674,5495.650110010643,450.3189977110611,-1.999418649730436,-3.4364264490767322,0.01513013654222545,0.04601493691754205,8.986736584732324,7.208041969675559,8.611712169213813,6.10995621542728,574.1236191215274
1873.9655040997839,2541.9655236484696,1767.4168340148299,685.1685208917136,-2.153734632328664,-3.485194314826746,0.01713074891559051,0.04508547366449341,7.535812054998093,7.840692888969962,7.47727434377252,6.529664823905588,571.1129244725984
725.5688441269692,1160.1536286013736,529.1596644530638,364.6071455080779,-2.0446864894369225,-3.354085459226682,0.017741086573869358,0.04624822649531706,6.586955959796053,7.056307713780673,6.271290209481543,5.8988204602644725,573.6794411605846
9116.558214243576,1352.9978837714152,6361.20201545675,395.6561374682199,-2.1640526917501908,-3.3344755849533807,0.0174424062984019,0.04602544418089789,9.117847623050226,7.2100780640686155,8.757972634617646,5.980545494302434,576.0395591563157
7912.350245935091,1752.705183727563,4831.0645323869785,549.812875799952,-2.1150050931243736,-3.4970741290976433,0.017713301364768605,0.045285297914546344,8.9761801400092,7.46891569264169,8.482822122442208,6.309577994518313,574.2532061590975
7489.964625477371,1605.8632920272707,6944.713671124237,496.61778528571455,-2.019101027924731,-3.485598954623758,0.014907020346927622,0.043477320576389915,8.921319353599895,7.3814167676128255,8.84573602627868,6.207820686540115,572.9233350553864
6160.2034945528085,1850.4696089808804,3882.843976566752,502.8872952197894,-2.0099015241205413,-3.3650868488271595,0.014842051466580693,0.05155843345309142,8.72586509081193,7.5231947285521334,8.264323147767223,6.220366079823984,574.6050737245971
1222.5020503518858,1533.3177375099992,1149.8354436988145,441.57676170515356,-1.9901776183316935,-3.344471208665522,0.01860672995791611,0.05003917522072704,7.108654898527077,7.335189122568218,7.047374118682783,6.090351870627964,572.584445660491
9302.958614830082,1243.5144182765257,8082.499192783148,397.3717848551572,-2.000674817380088,-3.4302535699231993,0.015569227745150531,0.04593794366096339,9.13808775917542,7.1256968580910165,8.997456409727409,5.984872328239209,573.6731620140755
6364.263942678632,1513.5293168698827,4371.827166673983,434.7538568685316,-1.964830911701448,-3.406788755228386,0.017069720391914723,0.04513862748167422,8.75845386293432,7.322199498521865,8.382936316647225,6.074780024658024,576.1002833203837
6573.230897258988,1529.5237393432515,3951.480278347217,475.9381437271204,-2.086687034389747,-3.4147716431182924,0.017763311757758613,0.04719363445386458,8.7907607557858,7.332711684453347,8.281845541704374,6.165287895634059,576.1356216307117
5362.372329647654,1281.2094481244385,3001.237685448731,388.1989561568999,-2.0770791824896335,-3.3629027951094637,0.016720931699758426,0.04740234593060905,8.587161754961745,7.155559792141498,8.006780044386264,5.961517981800073,576.2588744345809
6219.868109792101,1154.4551643860812,3397.9992658278447,345.815926911639,-1.980355432648597,-3.3282407562876917,0.016030607652955185,0.04422277780215679,8.735503981294924,7.051383792515166,8.130942086171773,5.8459066303482885,577.3590173650077
5002.719120297023,1965.969118353975,4347.897222659893,536.8801336719131,-2.021509639814056,-3.4005114256287414,0.018931250823875586,0.043035734191009464,8.517736867656927,7.583740592727168,8.377447610119011,6.285774854829079,573.3860824319162
6244.921947671594,1806.777614471632,4440.507614819773,585.4376443504527,-2.025576509156325,-3.5319869081338657,0.01988346554276737,0.0462738929031211,8.739523924110332,7.499300214104202,8.398523976553472,6.37235967753783,570.7152912412878
1484.9332820252148,1365.6740231953725,1213.666797315881,417.36095481288095,-2.082525078242821,-3.3334780890071745,0.01742623920700972,0.04811758540142342,7.303125122298362,7.219403375631672,7.101401467155668,6.033951446455628,575.1166341133625
9594.179274404323,1269.9464802032212,8928.4565833823,418.01709010385156,-2.0892465097076367,-3.388939030495376,0.015673402247816496,0.044191509639701636,9.168911867983354,7.146730036992389,9.096998823925272,6.035522317104883,571.1893491623547
3336.015657963177,1808.4087556963468,2880.5672782445436,516.1822705181862,-2.0106753935327424,-3.404199311858526,0.01825919944722039,0.041339978588999265,8.112532457101668,7.500202597089965,7.965742525346319,6.246459940546252,574.1975494643497
5453.924361536835,1423.5547612803412,5037.053822817742,405.0512819280505,-2.14603859764528,-3.318709975954883,0.016557887558838386,0.04295348843213981,8.604090694870942,7.260912375440993,8.524576631179476,6.004013681135214,576.5354622003111
4075.549641693632,1321.0268008391058,2946.6230856898324,384.78610052783193,-2.0228146185566147,-3.32370256568615,0.01957004058784177,0.04431143893878848,8.312760897976496,7.186164592612589,7.988415076929942,5.952687596849744,576.1078146762103
3159.8845943341234,1052.0962214464237,2603.514302141461,322.5204682281324,-2.1317973451662255,-3.298904706114528,0.016855175324899094,0.04718534088053386,8.058290785133718,6.958539854368218,7.864617466016504,5.7761666015959126,577.0747766530156
5633.232270746661,1775.588702027764,3447.812015235584,516.6628836843823,-2.0270551866005166,-3.372077928087117,0.018088394152079107,0.046488667145154525,8.636438671977986,7.481887310035697,8.145495110354041,6.247390599317182,575.2300075854041
613.5946479202393,1427.5801497042928,537.1410465715543,402.6598755630895,-2.03765790762905,-3.3209743277362525,0.018028975417931064,0.04386876761165171,6.4193345275903635,7.263736086857169,6.286260716578499,5.998092224360976,574.1924981171766
6668.922001105735,1453.433555513175,4592.022928596025,432.3810091449143,-2.079983869769186,-3.3538954673152,0.015700835768101704,0.046084879672690815,8.80521350682328,7.281684005512811,8.432075931148091,6.069307165154198,578.2368461233692
8211.318273295657,1176.4517971823618,6831.90692868159,406.0593100494003,-2.0571604769534697,-3.5227409978811157,0.015936107572039736,0.04742719001615021,9.013268758776551,7.070258235957359,8.829359112524559,6.006499232798042,571.640397531771
9759.678998473153,1211.6320752133902,7643.209151803988,360.2300620556764,-2.067117988916588,-3.299191187677343,0.016905503927059577,0.04804164703807153,9.186014789365565,7.099723552237291,8.941572840013563,5.886742888603228,574.5236931625615
9668.440181735145,1246.935374239383,7417.847583333804,361.204057587724,-2.065408613884578,-3.279719398877118,0.014131699714701818,0.04318210429686162,9.176622270548526,7.128444119348609,8.91164421097053,5.889443055111306,573.2716445781247
8756.379653272277,1349.4790073472184,6312.156450261127,367.854921789692,-2.1426330205887223,-3.289303533672862,0.01638928802432858,0.0420637533820253,9.077537816916141,7.207473876462459,8.750232648381582,5.907688626171031,573.5105159027753
8653.537989058348,1156.3517052132477,7336.550041842529,369.60823066971346,-2.205675739886428,-3.373284763909239,0.017152467854174954,0.04702968221786964,9.065723532377762,7.053025246223781,8.90062398956647,5.912443608647588,574.8140673907646
4647.5640662810765,1419.0810508154873,3178.6470679222934,448.2343653923493,-1.9793054107045016,-3.4364575033927913,0.017925534412782232,0.043395194943115764,8.444098504606789,7.257764793792061,8.064210934905647,6.105316232663004,576.6753157218074
8591.678034950537,1175.1534821810494,7010.079351591735,333.38451733428866,-2.1046335808965027,-3.247128232325677,0.01688643005731157,0.05011310405952296,9.058549343391796,7.069154041180608,8.855104299735144,5.809296530528991,574.4268895473502
8325.562256620635,1289.4303128747088,5453.152222483762,369.36147859697564,-1.9541428051075014,-3.2806417131152243,0.0172159501067748,0.04496875414304677,9.027085850900843,7.161955781887221,8.603949109901144,5.9117757813231,575.7178999310751
2701.6095849151766,1217.9765889396976,1912.8540891896184,377.7915946070687,-1.920218074529972,-3.3205244676748165,0.01687984467630937,0.04400260164017507,7.901603016931209,7.104946227181751,7.556351693237842,5.93434270655911,575.5357181089555
4924.701035714805,1962.0068368435439,3274.2169555806245,534.1389083451642,-1.9939690882424999,-3.3688920384634224,0.016085021314909582,0.04255551688858772,8.502018848355501,7.581723124748974,8.093834021948346,6.280655933119975,575.0857526528357
5402.218848926721,1017.0883318702317,3423.701803044488,321.98093923411994,-1.9906750913120368,-3.294422532791424,0.015326340414746852,0.04397489488944135,8.594565046106315,6.924699247606482,8.138477643236724,5.774492348867226,576.4861841589513
2753.610909482749,1551.5009040349103,3249.71119088291,458.6893911671486,-2.1578983290127165,-3.3680042042821183,0.017255323667671865,0.04775218305689914,7.920668387347578,7.3469780665727065,8.086321407031393,6.1283732732936995,573.9500061678231
