ep_RA.Q21M,ep_RA.Q21A,ep_RA.Y20I,sigma.Q21M,sigma.Q21A,sigma.Y20I,logp
-15.50347703586201,-10.650224959751744,-9.894492034240015,0.0707428683586776,0.08969082812548768,0.09694401921315744,1751.7374637154849
-15.479456166563638,-10.614141438108838,-9.86670231765849,0.06742880673542796,0.10001173332624712,0.09922536692058442,1751.6537913328057
-15.49726063464221,-10.713369188606004,-9.84671302547893,0.06755594061343626,0.09735846156323529,0.09304550730956977,1752.053836241215
-15.508603026923362,-10.638396131855085,-9.851502876300623,0.07164490718767089,0.09902066714370171,0.09628677697883709,1752.6890032980525
-15.547077641647034,-10.622386487582002,-9.714516244477567,0.06582868977154756,0.10325738012964751,0.09498290828911621,1748.3100602367515
-15.544143801328488,-10.672222733200012,-9.809422657920956,0.06898470136076673,0.09694578536135427,0.09789433685124604,1753.209553241399
-15.537861721453694,-10.573558023832073,-9.888777218442156,0.06820903471746707,0.09338080478413537,0.09511288790682725,1752.1731175084215
-15.5231330595319,-10.676013142301384,-9.802904824496007,0.07089441266982568,0.1002993187300321,0.10295114013463626,1751.152682935294
-15.522366105133647,-10.59110975011496,-9.8538681664373,0.06693571742282092,0.09655550281946648,0.1009844314220514,1752.7743784343097
-15.530961407102998,-10.682869753374236,-9.795746704781058,0.06484305925154922,0.0969440824805679,0.1020048426565759,1751.6903207328955
-15.511944823360563,-10.560501761657422,-9.751771414011069,0.07517852589264218,0.09507487741737153,0.09799732788153097,1747.9894770248043
-15.512679552511848,-10.710613627197969,-9.797189963607572,0.06902255350966463,0.0928197561992787,0.09926677494042926,1752.096455088482
-15.537708489203759,-10.687738174571054,-9.831225827765099,0.07007856566568844,0.10109534166458323,0.09465090729775853,1752.1202219919446
-15.49908647645583,-10.606359176918824,-9.875233911202544,0.07233239111186669,0.0985601064966477,0.09558713383534835,1751.7335295162006
-15.513730954183275,-10.617394637857883,-9.973165043686926,0.06901025102690025,0.09829868583074726,0.10340244591945587,1749.1542289773863
-15.499249214311211,-10.657941674823528,-9.939420035423717,0.07094787580534646,0.09128784726710752,0.10195131191221209,1750.0332257717216
-15.474444509363497,-10.599501226768712,-9.75047797398666,0.06854683660417035,0.09074964133175527,0.09950930580182743,1749.75890297177
-15.531353329025547,-10.66841225943864,-9.741883832862577,0.06423140371130867,0.09737681880035128,0.09092212140383603,1749.6646788836242
-15.561319663596445,-10.699932815497814,-9.812668572568011,0.07491591693486224,0.09417006730193969,0.09372450159099999,1749.2643307884637
-15.557361305567966,-10.692576126005315,-9.819380719888914,0.06563035834657763,0.10089267710588881,0.09815704368647062,1751.2057775367828
-15.570570645118277,-10.670852362001114,-9.82580362461951,0.07071668817178933,0.1012620137805065,0.09854847690551362,1750.7769151758316
-15.529601553034283,-10.625217641842474,-9.881002747268052,0.06923120523063062,0.10056903569572069,0.1001924850440453,1752.3412306996988
-15.537090480389214,-10.582063467416175,-9.860579504946314,0.06799209016596337,0.09280614814667014,0.09931240392902353,1752.5747653303797
-15.551367748249026,-10.682760189608393,-9.776512181362413,0.06763410401487187,0.09920275928808553,0.09987946394088452,1751.6452204964478
-15.553363576266696,-10.58137391200865,-9.84433679818651,0.06140760937475588,0.08602700715308406,0.09628616294244365,1745.618597092198
-15.531141979073169,-10.72724901317322,-9.80269018787211,0.06928761204992613,0.09370136422012955,0.09498235786943002,1751.809697819222
-15.517472776563949,-10.624983721553198,-9.803720144863384,0.06464934841162072,0.10382869552300995,0.09155755451290179,1750.0989482570665
-15.488130484444758,-10.588844274678667,-9.85897084445974,0.072868203229798,0.09953342732624672,0.10013658926759628,1750.3432207590563
-15.472201920463148,-10.676409878399356,-9.870875179484289,0.06735209722987609,0.0930938132778054,0.09372939555094054,1751.5660995212113
-15.531843867945323,-10.632956096108996,-9.807810903940146,0.0684893076109411,0.09765912271658848,0.1012845509128598,1752.9883463677722
-15.518549872455166,-10.70019681252993,-9.774052994456278,0.07076446749168078,0.08346073088590829,0.09866835046682243,1746.1331414390077
-15.513362341263448,-10.661808964603944,-9.932347998198466,0.06820549899294964,0.10016602137185263,0.09396294345549873,1751.2804047978177
-15.593131095004708,-10.720265973204663,-9.875701242826612,0.07072965442040056,0.10101257238029143,0.09516089194915628,1747.967698271862
-15.487084330096614,-10.62551344476038,-9.925740911955334,0.0684970805085377,0.09646204694816558,0.09696231909741777,1751.7373559047771
-15.532995857546481,-10.659919964969538,-9.792060475982115,0.07053076821850562,0.09574311803849397,0.0964505501150261,1753.1125408666778
-15.496059783572072,-10.659023418138883,-9.828311633940283,0.062240437197429964,0.0919806857421713,0.09537786497628901,1750.5531641865234
-15.506606515774443,-10.638123060270647,-9.788945409770717,0.06988543542786932,0.09715438369813272,0.09520269145989463,1753.0581597974267
-15.538976232462202,-10.688110283360537,-9.891254298653298,0.07259744878909995,0.0974936220217487,0.09417740479964284,1751.3019080970994
-15.547366321996407,-10.694726584506656,-9.77965840713786,0.06825168293819223,0.09637217394089787,0.09964314549328403,1752.0801280669166
-15.527758298243773,-10.668297862535228,-9.794816742232745,0.06771046845899863,0.0861580321844677,0.10262182763092763,1749.4010901361132
-15.517039839447966,-10.62119087823782,-9.863480140149916,0.07434424259293362,0.096740840429729,0.09994135665006451,1751.0665080565127
-15.52810323280774,-10.560895373223962,-9.847032233037071,0.0701143399726099,0.092798902359875,0.09648757216555047,1751.980889829881
-15.517925992726303,-10.655343290101342,-9.923831471506261,0.06940298970672569,0.09655286495002066,0.09854240536094466,1752.407921593798
-15.544085096262611,-10.648167229645146,-9.822905798621713,0.064948034204005,0.10365979876121312,0.10995733938021886,1746.5225494924791
-15.523478698359023,-10.676016183849747,-9.88800142061999,0.06655894648674893,0.08870220210985015,0.10688609305758309,1748.953716159435
-15.542310163112136,-10.628802023221366,-9.766552614065276,0.0705649774731235,0.09244624346596703,0.09550351954149253,1752.0712024161821
-15.510874329204245,-10.622416948619415,-9.926324999517782,0.07017128846725099,0.09758716806419983,0.10661230394577768,1749.5435095572914
-15.547765748492886,-10.681761451689201,-9.825357167016373,0.06988528784657155,0.08930872873571892,0.09138230292840598,1750.9359618226201
-15.546643517725753,-10.63856595319671,-9.903252762821884,0.07069146903742829,0.09541292806796489,0.0917198598482079,1751.6651355557792
-15.551592618174862,-10.608215279170317,-9.877641776770645,0.0667883708116099,0.09436438426280214,0.09871156090649882,1752.713867554061
-15.531480832923641,-10.588473869481714,-9.859249992327676,0.06565573439319729,0.09780384031796222,0.09483217033616015,1752.6834990422262
-15.542019838998709,-10.682310555531517,-9.898322991832918,0.07157211837084762,0.09617164234504606,0.09966594648731417,1751.7284815060466
-15.528200080262655,-10.65400719382726,-9.769348819503062,0.07051146999958141,0.09339845074074607,0.09383634775707196,1752.3359451665638
-15.54790931295085,-10.639279392322543,-9.816750027653772,0.0720045187592123,0.09754824358448029,0.09803386054243478,1752.3604702669393
-15.520839333730708,-10.606681071986776,-9.828282136258682,0.07107732419871675,0.10104791242901193,0.09121743278052659,1751.3060099951385
-15.489679702216453,-10.584777785652692,-9.877341065447288,0.0676720568504666,0.08880340771509751,0.09948569241343647,1750.5240744509067
-15.527875017970622,-10.621128613724933,-9.756778419579529,0.06524968624246948,0.09530083280617613,0.0993710661543844,1751.9782036071686
-15.52940038173421,-10.572775717445852,-9.891589044242526,0.06951493162733582,0.09624492381755861,0.09403895099577278,1752.0634890197823
-15.539742175868435,-10.664130565387511,-9.86671635196761,0.0690783112913641,0.09109868605169737,0.09874136894616635,1752.8496974522031
-15.51772984744757,-10.643991249585344,-9.843770116804711,0.06610870168468846,0.09728972610864339,0.0903627423827642,1752.491789486275
-15.500369644457038,-10.641418139315984,-9.787979421880076,0.06791163323980286,0.09226142748651783,0.09785464699812167,1752.9687482652862
-15.523569593780227,-10.648691057642504,-9.89814377760331,0.06759413337534413,0.09844930773956066,0.09253172484156147,1752.5654463642477
-15.55031443397128,-10.60742160586955,-9.871720378981987,0.07127346067192598,0.09816807667050431,0.09366576170392611,1751.9545305208426
-15.557405390147675,-10.749161270593802,-9.775422130768648,0.06853833735286395,0.09203158331265456,0.10218988468986781,1748.450297073824
-15.55399609262758,-10.647165260955948,-9.91170755938761,0.07047350586941463,0.09593727703204194,0.09830175258396551,1751.9754076431725
-15.503993922696669,-10.631108934734696,-9.845950850827291,0.07101325765663326,0.0927016753553116,0.08861993227419412,1750.9543999044872
-15.485971874099894,-10.655617104884158,-9.806718560346996,0.06489276118611041,0.09294637292496748,0.10167887303913867,1751.3179648093217
-15.488912059480631,-10.626338347593116,-9.855228366742363,0.07044707312998481,0.0958458590366812,0.0994615396590897,1752.6586621709646
-15.47777118790451,-10.568759269092384,-9.859232515694197,0.06273820306205113,0.09805246435438034,0.09916847239809402,1748.7529646716555
-15.480670942010434,-10.64873654724799,-9.86770725770601,0.06395770065235634,0.08981502651485383,0.10131579112530482,1749.7916559776288
-15.544399567111384,-10.64606767059387,-9.839125937124967,0.06774503244649481,0.09575229292503781,0.09920073572820205,1753.5539399710567
-15.507905672841853,-10.596313076951331,-9.847499807288635,0.07245303612505495,0.0976466486245938,0.08982214257384585,1750.6033192209998
-15.525963168154123,-10.631715951792398,-9.857878687002671,0.07022490704163004,0.09241594629602282,0.09274537114267319,1752.9940367197037
-15.539753332823613,-10.623412415624285,-9.75066485845985,0.07088767268936531,0.10100958702217204,0.09493895287485779,1750.687057146803
-15.524460017742207,-10.64427349562844,-9.778428901780106,0.07029745938188328,0.09527679416843088,0.0944874792644047,1752.9046440349532
-15.497696400658185,-10.7268017046868,-9.8912120023422,0.06817251379409917,0.09575646973581549,0.10296334759864073,1750.4293969717005
-15.541501009154223,-10.705747761246881,-9.829903137734972,0.06604973513991123,0.08882870315301743,0.0958042637356915,1751.041437035934
-15.528811379655863,-10.68524034786928,-9.797495367344775,0.06881372716821882,0.0941291387117219,0.0983878836353707,1753.1315951805577
-15.528612481683853,-10.604426620819831,-9.769140283121288,0.06599402414025202,0.08814029656399754,0.1036621591486928,1749.3617521169115
-15.49214166795405,-10.645131869389404,-9.811554530482764,0.06719567254140162,0.09124026039991116,0.09887734078728953,1752.6216756607
-15.537980244332969,-10.68370455234273,-9.876459138174624,0.06919164198576278,0.0895541999737835,0.0939598652683076,1751.8159417905376
-15.505925550668609,-10.649123542718485,-9.908688266226505,0.06289873158315008,0.09123526719854598,0.09976044693010076,1750.2021762734855
-15.49846529863703,-10.63856464650116,-9.9063527963444,0.07011806374831132,0.09583013368263689,0.09655840990973309,1752.5873956695616
-15.518046837293278,-10.608815026584253,-9.834569493225427,0.06712497791285015,0.09315089707751872,0.09713385431461205,1753.6433608997859
-15.509841323633498,-10.609260585603758,-9.846847443513736,0.0645510330106533,0.10189146109416751,0.09460378953616935,1751.5301599217307
-15.544445467527163,-10.660467904736038,-9.880888516112767,0.07019704094226867,0.08710716982765065,0.09752534563433075,1750.5971916746032
-15.502537638961543,-10.652097370905137,-9.793608660076064,0.0690203176730057,0.09719880588647861,0.09243506011319144,1752.6998438916567
-15.50242061558775,-10.661581141190913,-9.9102934951115,0.07000552358937404,0.09359197245618867,0.09558514639840246,1752.422028868259
-15.507987006158372,-10.576112203659612,-9.855371335807726,0.06830712572878744,0.09931685389856879,0.09331770040281595,1752.1803168233096
-15.519773597777874,-10.635456229477615,-9.86204615148588,0.0660653152070207,0.09760493091192607,0.10602279797890687,1751.1773436791038
-15.541471663580902,-10.62752711882587,-9.73596225390722,0.06869063759742337,0.0876826578246621,0.105421929309106,1747.8406449414142
-15.486082537336909,-10.659883720044798,-9.767476261487724,0.06980286264826734,0.09243857862747562,0.09512953831077259,1751.6840752383102
-15.494922036015328,-10.681030708669233,-9.77920800658634,0.06611374097879531,0.09748800719362563,0.09309419518633447,1751.7681409299623
-15.535683791490401,-10.61947633210396,-9.786936497383326,0.06552774805814715,0.09601644547286352,0.09400681582503188,1752.6899792365075
-15.506380687268509,-10.564778714214258,-9.8573399006714,0.06748312462332665,0.09826633849265268,0.09936690132066162,1752.0325152068492
-15.519730673425002,-10.583669387935325,-9.849312785723628,0.06615127797736249,0.09378958017546836,0.09628741693440439,1752.9924292891728
-15.516792669708524,-10.616869035730657,-9.902598464429477,0.0680034490538053,0.09848680167623187,0.09418753128814732,1752.6646049972812
-15.44775637035563,-10.600925208367828,-9.842164803827739,0.06929835404003064,0.08924795883941694,0.1023545615188699,1747.7725409836967
-15.507110768325507,-10.728030876279076,-9.864800664185283,0.07153327417452499,0.09861092899156798,0.09329167925194636,1750.7805992677952
-15.518107889832725,-10.74982053332052,-9.865666120454597,0.06658713809517819,0.09725110425980125,0.0973762235202986,1751.0986084947353
-15.570214110742764,-10.635548684062636,-9.769740947013492,0.0709001144301638,0.08585292440425053,0.09789792025654045,1747.8333475117088
-15.525925554883257,-10.701643658496604,-9.742709997353643,0.06609646293322416,0.09934333943002256,0.09840282656788302,1750.7557155090115
-15.516472924604432,-10.61305574259809,-9.897758296977072,0.06400546631281351,0.09902904267453828,0.09362249850709431,1751.354304581839
-15.546904027832188,-10.550562478318502,-9.851778594358914,0.0635820656279669,0.10290555028270418,0.098793901708426,1748.6495540576445
-15.582981821240724,-10.643831801407295,-9.891707635924842,0.07076828428948385,0.09539430890603179,0.10387859496211324,1749.3740451789524
-15.542597920943868,-10.66397992667908,-9.76668864584687,0.06776087081404232,0.09417416366650136,0.09361893986345461,1752.372397317997
-15.523044648151133,-10.669854430131364,-9.746500344375676,0.0678944082708315,0.09618205154200311,0.09909937681544946,1752.1426652292323
-15.533398761724394,-10.70589575663674,-9.782811303125666,0.0695817791108588,0.09059315782801315,0.09822403499606432,1751.39754027112
-15.519544130182883,-10.655398749155315,-9.873923617206323,0.06250049365987483,0.09435829763805105,0.10002518056889526,1751.1502496570845
-15.534229771143742,-10.755449697777934,-9.803354426196748,0.07086079740613452,0.0963528036058095,0.0881169415529067,1747.7729668495792
-15.521574536214136,-10.732711752218417,-9.90093541758086,0.06858619254150822,0.09874065520214842,0.09990601916992241,1750.891835049596
-15.526224931863517,-10.653069179475613,-9.857882699526932,0.07367674302565094,0.09303951529690965,0.09585464053413836,1751.9065576536927
-15.536117630804474,-10.646799619957239,-9.83896845034206,0.073215602322847,0.09767547129249005,0.10389280115808285,1750.6251022186752
-15.580431730162537,-10.686304472901087,-9.852274315066845,0.0734411349749929,0.10402461468608985,0.09691290802704698,1747.7784118692427
-15.534114357366676,-10.637907660328565,-9.752728605817339,0.06822118814239188,0.09939196614177012,0.09501828638130858,1751.9425036893995
-15.494887034143634,-10.61970810033428,-9.902723202489502,0.06570463395996505,0.0958170320069062,0.09266805421001233,1751.8117788899526
-15.51453023607155,-10.72101365830299,-9.950510379928952,0.070188063267706,0.09424183178606796,0.1015825579740965,1749.311962460342
-15.554961688351613,-10.725181589295484,-9.802589504411525,0.07012430631158784,0.09436950668576254,0.09364770028347497,1750.9664537189092
-15.521018792320655,-10.56382880796035,-9.801541163736946,0.06798015208666838,0.09053914379022182,0.08827198783974702,1749.1114591644628
-15.544042636110477,-10.631476547645436,-9.824804372823698,0.06901993174768163,0.09740615388369116,0.09586741308304882,1753.5117393941564
-15.509865121107698,-10.691090492728332,-9.852778198088382,0.07212279113803488,0.09420395287900309,0.09519285611234066,1752.2875025612104
-15.508863833400376,-10.658879066868526,-9.796823985971347,0.06440326646423661,0.10001651959457193,0.09258647816001238,1751.4535037265803
-15.551406610464738,-10.633091667565397,-9.88103744636998,0.06712601890742907,0.097269913337488,0.09856819995347628,1752.8835066310814
-15.490447835409409,-10.602055948745368,-9.826255042065311,0.06820273315499142,0.09250144797921607,0.09595749315259094,1752.7844042322208
-15.526140278922242,-10.618207235365514,-9.825732650808334,0.06831828991121469,0.09185657401177519,0.09863144410838968,1753.4061447646263
-15.484321059626483,-10.616489856899033,-9.85316358295277,0.06418775395008702,0.09515783901854474,0.10151127694239566,1751.0887302319286
-15.530839219352005,-10.624559028219538,-9.824445468914849,0.06586071734334398,0.09667494918345607,0.09906563563169044,1753.3744334980072
-15.553429203363658,-10.687812694479351,-9.7895896026487,0.06745950474428475,0.09767197872910167,0.09904486548191245,1752.1392287561594
-15.537068764375359,-10.662826498055614,-9.774558249241583,0.06836674164012183,0.09737349008141281,0.09027017010411174,1751.5143620861772
-15.492677607563,-10.663612148064486,-9.826930213743253,0.06448855013597077,0.09945428583840094,0.09376138874512881,1751.7035875173463
-15.540009599665943,-10.643992328304137,-9.848340296332479,0.06532869323067128,0.09074796829820546,0.09155148592175724,1751.916710130654
-15.582676157399908,-10.630992595559393,-9.898681066627859,0.06728633607604467,0.09126799016036004,0.09732684775409066,1750.354485543267
-15.500266282578824,-10.684314182026018,-9.78241283169389,0.06814666159472801,0.09511264565960739,0.09452096072171705,1752.6363961515199
-15.548726551376543,-10.61915233785297,-9.918110000012039,0.06725066678562801,0.09147525639405286,0.09709250081977437,1751.7965941677505
-15.539019593353661,-10.654867470715532,-9.812920244321372,0.06618346337150269,0.0972418020933341,0.09733279682767877,1753.3819501268206
-15.507338101202365,-10.59996719821973,-9.72851581406573,0.0674457081228701,0.09402332755780725,0.09744623813016934,1751.1569663233859
-15.53121415123219,-10.66129572013441,-9.864521451805114,0.06464403243135818,0.10318898498104563,0.08809911717531581,1748.7778019819498
-15.519589450191711,-10.60991530495175,-9.831976268874353,0.06877296979054373,0.08873534651977191,0.09506189862849913,1752.2254474885578
-15.529048339663428,-10.752046130594591,-9.896165803994103,0.06780179634273578,0.10189802673012077,0.09511291421699378,1749.6269988792696
-15.50624099213449,-10.709917935254273,-9.720897945060926,0.06663127076188029,0.09820119626773267,0.09920151782303839,1749.7844771669263
-15.463071861331363,-10.589225663900564,-9.834023367447532,0.06318628762725025,0.1016665853737581,0.09804620748253742,1747.827250724633
-15.484911009225842,-10.707274207777868,-9.834601473788432,0.07517413702859752,0.10559885879359555,0.09577669486009545,1746.5894334934565
-15.51912686355768,-10.67000693531993,-9.878562061688934,0.07351466167788412,0.09587502217388509,0.09068775681821098,1750.6352949880813
-15.521677703144585,-10.709762242302409,-9.833716967240308,0.06861700148052469,0.09303147383132039,0.09805385487844676,1752.7461454222303
-15.515587752102265,-10.62729353487869,-9.841256716284267,0.06769941186634174,0.08955190142643736,0.09649413877077989,1752.9089190449838
-15.539287076238367,-10.720628738279167,-9.86903147460495,0.06795793833677767,0.09536104785102241,0.0991918074914502,1752.1150422485
-15.514265178172984,-10.613161101795885,-9.941845667723102,0.07021641688951899,0.08909190632346414,0.09749965298973824,1750.1393984635506
-15.493290751730141,-10.612908074773815,-9.82616807330074,0.06834873514471772,0.08940385837897034,0.09881028731640348,1751.9483725675104
-15.543895411098939,-10.658709146425807,-9.837507304110469,0.07081183932120769,0.09164676593175572,0.0950818067097599,1752.7663033853403
-15.515497638021762,-10.642335291108312,-9.8334924493587,0.06977502462369378,0.1019540320331335,0.09619451689465518,1752.5521748811377
-15.494072470081077,-10.619515381548533,-9.813936822067992,0.06992617189633459,0.09078049045826923,0.10018666551436654,1752.0449517308143
-15.509776836008184,-10.716223609264544,-9.800252837518785,0.06554407816956391,0.09458425545175758,0.09613658548322604,1751.998840141514
-15.509995271257317,-10.607563612309615,-9.700686961928902,0.06859408461193041,0.09240637912878889,0.100078161745798,1749.656601149578
-15.510644617962782,-10.738359091588388,-9.782357157816922,0.06518214886159972,0.09423792600145696,0.08692236138550423,1747.1935779919206
-15.51321254998693,-10.643439698049495,-9.901476846369496,0.06578415503414958,0.09767693383037866,0.09756547591488783,1752.7722492547664
-15.547982686390558,-10.646581371970523,-9.892271390582186,0.06945497790578123,0.09176137169794324,0.09025257485133753,1751.237217873218
-15.624054020081315,-10.626925290091,-9.908889898823544,0.0733107052526148,0.08943791545399474,0.09655829604861799,1744.2822053082623
-15.531055892426258,-10.607954791433263,-9.882706316192513,0.06962926133026279,0.09764141976803141,0.09885355289340782,1752.920616149333
-15.527667059285976,-10.592530365034978,-9.763155557178639,0.0681007420268605,0.10080594900805612,0.1018067999768419,1750.8377238484031
-15.54710154584296,-10.689762013991801,-9.877621668461988,0.06560789940522993,0.09493632468512944,0.08976053718272961,1750.914375779172
-15.48449287313094,-10.609453892494663,-9.841869807275136,0.06941629361007147,0.09697014664622274,0.09419071681062403,1752.58967569713
-15.514170327266955,-10.619198993914303,-9.81795224786701,0.0675935207774993,0.09452108485192479,0.0949072112050647,1753.7784512146434
-15.484240121619896,-10.571944453833417,-9.936193671286869,0.06856892768032735,0.10090767167628363,0.09626757605390436,1749.3320582895897
-15.553535488281744,-10.690938450944008,-9.815115303046232,0.06727888810328522,0.0899765904374452,0.10429729787000339,1750.0775770524517
-15.533424660151203,-10.654285284531834,-9.828282354435009,0.06596416640191148,0.09848198867447082,0.09241530072526291,1752.847652815697
-15.525405940735984,-10.63116962488201,-9.827454305684372,0.06657422149265041,0.09492193756002937,0.10504360335750035,1751.9513264408174
-15.576292549572628,-10.576390491066936,-9.903242918077886,0.06417096976617027,0.09442736425606077,0.09988567547319017,1748.7358541421588
-15.46995515576457,-10.73655586256819,-9.80283366529681,0.07081395571193413,0.1014121101578952,0.09946729735496129,1748.455669751648
-15.542809882317274,-10.626299062100456,-9.926857032838132,0.06785779630046611,0.09439074301379917,0.10016021940696032,1751.9647188989873
-15.47976579890665,-10.724846777827945,-9.791758873279433,0.06982912989978839,0.09278773451071762,0.09490425194720827,1750.3762343722542
-15.497985374173863,-10.67802546732759,-9.895951281069777,0.06649035417949443,0.10248996576027283,0.09584354952155884,1751.1532063746768
-15.546164753422811,-10.59978890949303,-9.835451090439305,0.06873926541293918,0.09802913079718689,0.09548684548049392,1753.035054159202
-15.528945388880402,-10.650688560904657,-9.758190163009791,0.06609630397835682,0.09788651679120783,0.09275130092867344,1751.8042550949972
-15.457261992333883,-10.629984822540596,-9.777786856321336,0.06584021181353718,0.09596498068161396,0.09963981229985461,1749.7896872888678
-15.516680266215568,-10.621834556367592,-9.81367322707125,0.06427717759129113,0.09795084448066285,0.09653077123534864,1752.645500877421
-15.476690349929676,-10.69459014854663,-9.823529880883552,0.06689416972986205,0.09282691207212078,0.09412941920761078,1751.569282089376
-15.550554052832362,-10.72934344410258,-9.794791202314954,0.06555005702955988,0.09347886524626121,0.09766076412134421,1750.777433588389
-15.46601146079719,-10.69249083029142,-9.902673090851232,0.07124078640846666,0.09707691508829301,0.10702519722592067,1747.3202661287082
-15.524045995286768,-10.5376623831445,-9.790792674793162,0.07448454932193443,0.09446304566965848,0.10067050254750777,1748.0844447773893
-15.537609578454925,-10.609958186311152,-9.91399696799848,0.06566701998684821,0.09445769102123033,0.09571772770193218,1752.2020395267893
-15.492655452846693,-10.663050526558532,-9.858027582896147,0.07123921812900597,0.10132517141331343,0.09373072370818555,1751.4347257011293
-15.541135194299192,-10.601732906360722,-9.903371059695573,0.0718018481595859,0.10204022916096893,0.10079797995250805,1750.0131841136367
-15.488462386939345,-10.666733429803134,-9.877952866205664,0.07101584064617479,0.09340916746962816,0.09875565024851894,1752.1611395191076
-15.530965853118479,-10.664560667008471,-9.808262295226214,0.06728640480956653,0.0935278559471567,0.0964686175547592,1753.6510411778447
-15.559254993785459,-10.61253559486072,-9.857448583935364,0.06789893360880699,0.09860020671352963,0.10060698553922864,1752.0983057415854
-15.49620694961246,-10.609896255930416,-9.844812883198772,0.06878128154830757,0.08917439146210487,0.1001839195938164,1751.656800519036
-15.554957552909764,-10.609494280775898,-9.844783600770805,0.0686178505736614,0.09663888415835237,0.09881979071072522,1752.9079368660675
-15.557581399084121,-10.627521487082797,-9.840838742075006,0.06948695488400501,0.10169857822495872,0.09801478750930431,1751.8182311363992
-15.54229708703712,-10.616646378659532,-9.936082159046903,0.07572699147949821,0.09883379734895531,0.10422744443464096,1746.684262633462
-15.540216792973345,-10.588181191657352,-9.781440323009283,0.06544469977686546,0.09605330361671913,0.09929737915990647,1751.8891718168281
-15.505671851347937,-10.593602018517393,-9.900246338781415,0.0626331012442566,0.0909999147964666,0.09976967244799213,1749.501431341352
-15.50802464149244,-10.735684341738787,-9.82737557958682,0.0649866447575728,0.09356762325612057,0.09488386900787195,1751.043947705376
-15.474693217328317,-10.645549510323967,-9.820000602878922,0.06523392886305394,0.09899751279842244,0.096882892212399,1751.4513492186795
-15.513292796081858,-10.538428901762575,-9.849185917093752,0.06591858662902096,0.10511675021351878,0.09759210761807938,1748.9617271095465
-15.530848300268518,-10.543017387756775,-9.886887995907037,0.06357730425246932,0.103689590541845,0.09394027281280888,1748.0054982477177
-15.550680140976535,-10.641796168077281,-9.729644184103261,0.07349969465006305,0.08990487981304084,0.10375785897536631,1747.3685941458766
-15.50620995992149,-10.700976637318464,-9.89774112855975,0.06813139610368486,0.09103558093172483,0.09650229982968192,1751.825951457756
-15.52695497790626,-10.67460089007586,-9.846207013587403,0.06440917507353643,0.08817977102124432,0.09494102869564647,1751.0301236826706
-15.520067222137866,-10.611505588192271,-9.901563377245383,0.06650127146759403,0.09206495065607793,0.09580108458945724,1752.6404985880904
-15.530177378914903,-10.566103553549386,-9.84411939936817,0.06764517825175538,0.09467557649113711,0.09505914320593842,1752.648325894428
-15.530034327901392,-10.661935327045189,-9.78834940715111,0.06678036205825551,0.08809526392355767,0.11256553198532845,1745.4820227181947
-15.538638300731572,-10.70129149330782,-9.831665147033814,0.0683467016174211,0.09646541281567322,0.09328234553246534,1752.7693212299328
-15.518224373111213,-10.657127126197734,-9.901800656209181,0.06755501940732679,0.09524839086930482,0.09519107359988647,1753.2368519293132
-15.541745740854672,-10.603480195352931,-9.75980252894981,0.06496560329034828,0.0947332087093573,0.09965451022985174,1751.3868950200374
-15.52606818775489,-10.651152088441028,-9.803442630891224,0.06707610494498467,0.09758737857302874,0.09053049411286265,1752.4126056924488
-15.562773363261423,-10.611701672014318,-9.795802935627428,0.0648798615498441,0.09382177251549075,0.0984225085573848,1751.4722776591557
-15.534209017878666,-10.612789468654276,-9.75402570400789,0.07022583482910874,0.096647012875002,0.10333041893978073,1750.9034145606902
-15.50720114283624,-10.639125757679686,-9.746118876804232,0.06811670447298654,0.09265202282649909,0.09460690759400495,1751.92720359118
-15.51163296975012,-10.618464531165579,-9.856285823590108,0.06846502241204948,0.0919293760155355,0.09830192582168448,1753.3800423424907
-15.53200398451208,-10.683393551507507,-9.817014263310238,0.0677676187314909,0.09715591024597695,0.09229577990659432,1752.9014035507914
-15.504257839726558,-10.579121699357717,-9.893042514820893,0.07004103130548134,0.09881393026884008,0.09360441027849835,1751.5373866434468
-15.517538958937328,-10.645856272553722,-9.74665025908283,0.06963387880061503,0.09724816360453245,0.0985296936107765,1752.0772760230343
-15.558496366755609,-10.643661184259372,-9.791731673236702,0.06398880790040148,0.09593380111806095,0.09873081193799037,1751.3606692516116
-15.48948977687724,-10.644541619809825,-9.878199981090619,0.06694485094637985,0.09300022606686141,0.09489651613322683,1752.8047578180367
-15.515353280416255,-10.60252001843291,-9.826747187453009,0.0673844297420282,0.08891886863459103,0.0972685887906705,1752.1849876936942
-15.563891568700686,-10.594194957977193,-9.795681449178996,0.06849676612693616,0.09820436738455991,0.09295139995226098,1751.390709746641
-15.546441402552166,-10.667375637984403,-9.863969194998141,0.06728004826809265,0.10083226950887335,0.0876568267174679,1749.7424409880764
-15.511813656234569,-10.580487222978675,-9.883850846274058,0.06560450001368529,0.09934321586084004,0.09596381145521407,1751.928734430923
-15.475273830295276,-10.603802756148175,-9.871968611772475,0.06912109397658538,0.09118257398261564,0.09659676978574466,1751.496663587163
-15.52469946386239,-10.604089862436796,-9.83934903099441,0.06987899896497791,0.09327916229646897,0.09692290064994652,1753.4004491808903
-15.539712252184493,-10.609739259067798,-9.804021967174199,0.06685228686369228,0.09577611767723039,0.09342552796132307,1753.0330944221585
-15.520438809682242,-10.693379654549242,-9.817534932771528,0.06680096709825677,0.08776582218519129,0.11035126882081575,1746.4521349539234
