IPTGuM,class,delta_F,delta_F_max,delta_F_min,empirical_F,empirical_F_max,empirical_F_min,fc_mu_max,fc_mu_min,fc_mu_mode,mutant,operator,repressors
1000.0,DNA,-0.7560072219224008,2.5886630179415437,-0.9167937918111688,-2.2464354325797977,-2.0856488626910297,-5.591105672443742,0.9999029105061098,0.9150991982837764,0.9043426190290235,Q21A,O2,124.0
5000.0,DNA,0.4409636535122101,2.812755180186617,-0.9754214176872922,-3.647705408774423,-2.2313203375749207,-6.01949693544883,0.9999317781596541,0.9304849166641869,0.9746105793691238,Q21A,O2,124.0
0.0,DNA,3.4108232483474694,3.5858549447359995,2.967959354296097,0.6972437763601427,1.140107670411515,0.5222120799716127,0.3711763777092718,0.24136031295892835,0.33242360111753055,Q21A,O2,260.0
0.1,DNA,3.20013274270243,3.5926586552103013,2.969282815380231,0.9034296063704826,1.1342795336926819,0.5109036938626115,0.3704158561527007,0.23910685091527317,0.28834622242656094,Q21A,O2,260.0
5.0,DNA,3.491569092937545,3.3774776457183884,2.854676106482674,-0.1271108066479741,0.5097821798068967,-0.013019359428817531,0.5032547938823617,0.3752445890575926,0.5317349842365361,Q21A,O2,260.0
10.0,DNA,2.629479303401541,2.8949352031121998,2.370904723943633,-0.08236029855452393,0.17621428090338445,-0.3478161982651825,0.5860879127065489,0.456060070934434,0.5205784436130689,Q21A,O2,260.0
25.0,DNA,2.5451719222882163,2.945564948427428,2.1333070950830066,-1.397334294269981,-0.9854694670647711,-1.7977273204091924,0.8643752362656043,0.7364854945033269,0.8017605405478223,Q21A,O2,260.0
50.0,DNA,2.298833590699245,2.90011342679578,1.5599496214983342,-2.198207367734345,-1.4593233985334342,-2.7994872038308802,0.949504937664185,0.8195608348660485,0.9000884163708106,Q21A,O2,260.0
75.0,DNA,2.9747153832679225,4.203951528094625,1.3457535008752637,-3.421864010756473,-1.792902128363814,-4.651100155583175,0.9997053661671769,0.8853539450563102,0.9683808962497462,Q21A,O2,260.0
100.0,DNA,1.7452565670391986,3.7199076625630854,1.1458289730712146,-2.540201196440696,-1.9407736024727118,-4.514852291964583,0.9959246064445001,0.8911179053333249,0.9269124579528443,Q21A,O2,260.0
250.0,DNA,3.11332938215883,4.527793772091738,0.6848717850280734,-4.75606791798038,-2.3276103208496237,-6.170532307913288,0.9999983082108685,0.9373723192556533,0.9914739620581084,Q21A,O2,260.0
500.0,DNA,1.3939803535384336,3.560411168261579,0.03393382538076839,-3.4272268787010796,-2.0671803505434143,-5.593657693424225,0.9999860933459797,0.9153636083674807,0.9685446918803549,Q21A,O2,260.0
1000.0,DNA,0.6124486772707431,2.726463024791829,-0.28193055356475183,-2.874491266362451,-1.9801120355269561,-4.988505613883537,0.9999951031586795,0.9039270157144217,0.9465709471516741,Q21A,O2,260.0
5000.0,DNA,1.2139394319956813,2.442191341955356,-0.5141763334207996,-3.6802811218474036,-1.9521653564309227,-4.908533031807078,0.9996485674126271,0.90563434125624,0.9754043168185901,Q21A,O2,260.0
0.0,DNA,3.9586882689065117,4.15226025436095,2.8381793446028967,1.6953032625128746,2.8158121868164896,1.501731277058436,0.1751940253768759,0.05093585181251403,0.15507968199043698,Q21A,O2,1220.0
0.1,DNA,3.554056858598102,4.200396324267048,2.8550882406322384,2.095429997186585,2.7943986151524487,1.4490905315176388,0.18161006898828547,0.05232067862792655,0.10954179541023856,Q21A,O2,1220.0
5.0,DNA,3.6632308791271018,3.783714277148892,2.870785976565573,1.247151913874243,2.039596816435772,1.1266685158524525,0.24181021996221042,0.11254588286754863,0.22319354551363635,Q21A,O2,1220.0
10.0,DNA,2.869934997697153,3.351805985159393,2.669993969342462,1.2231085138616382,1.4230495422163292,0.7412375263993989,0.3212796645608105,0.19300841527530177,0.22738987256241172,Q21A,O2,1220.0
25.0,DNA,2.841734890495784,3.0001716553274123,2.477495134635959,-0.14797275576577437,0.21626700009405067,-0.3064095205974023,0.5760086247800069,0.4461430005331162,0.5369258363695217,Q21A,O2,1220.0
50.0,DNA,2.3798699835177306,2.8287365734489187,2.1936960951911373,-0.7333192538410562,-0.5471453655144632,-1.1821858437722446,0.7708012923446242,0.6399339890395451,0.6755332369401632,Q21A,O2,1220.0
75.0,DNA,2.291222775091641,2.82927489168346,2.0298514209687606,-1.1924468958684171,-0.9310755417455366,-1.730499012460236,0.8587168387013201,0.7274368683671231,0.7671784039440611,Q21A,O2,1220.0
100.0,DNA,2.596606081668357,2.994755225033321,1.948367278887136,-1.8456262043580802,-1.197387401576859,-2.243775347723044,0.9111510503345207,0.7772113896439836,0.8636127509439192,Q21A,O2,1220.0
250.0,DNA,2.0679425173790573,3.5034907199121,1.5279626642529305,-2.1647565464888334,-1.6247766933627066,-3.600304749021876,0.9815398220638605,0.8575920874581067,0.8970396911155769,Q21A,O2,1220.0
500.0,DNA,2.5481329302679256,3.7032883416224687,1.3706242019927763,-3.0354549487187974,-1.857946220443648,-4.19061036007334,0.995124801541125,0.8841083487982221,0.9541504049114675,Q21A,O2,1220.0
1000.0,DNA,1.5469466762857587,3.168302750965507,0.9666861875518402,-2.2630647586656925,-1.682804269931774,-3.8844208333454406,0.988223893669137,0.8666218984517712,0.9057715320515078,Q21A,O2,1220.0
5000.0,DNA,1.4856979775400059,2.5883298432138884,0.6003468606883293,-2.406115160679954,-1.5207640438282775,-3.5087470263538365,0.9812630811998715,0.8423468112305871,0.9172924280418806,Q21A,O2,1220.0
0.0,DNA,-0.35444120727265194,0.48242210737571734,-3.416393775355237,2.996171163186837,6.058123731269422,2.1593078485384676,0.08004132126046404,8.664723138918085e-05,0.047599147278747256,Q21M,O2,60.0
0.1,DNA,-0.7400060174304177,0.6228348402975064,-3.1311529969782956,3.3772312977099035,5.768378277257781,2.0143904399819794,0.08502712649183153,2.2152042587819665e-05,0.03301467060202101,Q21M,O2,60.0
5.0,DNA,-0.7318447162313411,0.08222263430663923,-3.513077763503669,2.6299659337274846,5.411198980999813,1.8158985831895043,0.09932985535495176,2.430668629149757e-05,0.06723458699188278,Q21M,O2,60.0
10.0,DNA,-1.7611011343860055,-0.5536406660966995,-3.172695230777288,2.8418830704395956,4.253477166830878,1.6344226021502897,0.1415839983131495,0.00568985072140793,0.05510241140328309,Q21M,O2,60.0
25.0,DNA,-1.8574672821798928,-1.234589588602816,-2.1026084468957977,1.5389678414047012,1.784109006120606,0.9160901478276245,0.28524898587737646,0.14341699204410863,0.1766853703626542,Q21M,O2,60.0
50.0,DNA,-1.5479884447302152,-1.524372945618187,-2.1170838837827626,0.1822775989016899,0.7513730379542374,0.15866209978966148,0.4604174766562884,0.32052219636055124,0.454556353218204,Q21M,O2,60.0
75.0,DNA,-2.044422321502264,-1.6378377132665456,-2.202082988975969,0.1309366252202848,0.2885972926939896,-0.27564798301543375,0.5684789476505956,0.4283473076689799,0.4673125309427111,Q21M,O2,60.0
100.0,DNA,-2.114749690517111,-1.7729884831263063,-2.329671459006613,-0.14653200767781183,0.06838976081169033,-0.4882932150686162,0.6197042750873585,0.4829092206361213,0.5365675948358282,Q21M,O2,60.0
250.0,DNA,-1.9925482791673694,-1.5482099672658771,-2.340091308557436,-1.116527325447608,-0.7689842960575412,-1.5608656373491003,0.8267323083901255,0.6835732456801875,0.7533440029748231,Q21M,O2,60.0
500.0,DNA,-1.6961703919638909,-1.08975490692809,-2.2732232503346763,-1.8034132019921822,-1.226360343621397,-2.409828687027983,0.9198335315606185,0.77747718271484,0.8585639142385312,Q21M,O2,60.0
1000.0,DNA,-1.7220468653880254,-0.17999128601539516,-2.1842928694895463,-2.006332792497108,-1.5440867883955869,-3.548388371869738,0.9823642327708787,0.8404530563648162,0.881460378795196,Q21M,O2,60.0
5000.0,DNA,-1.590014943879532,-1.157084361428971,-2.581633959672295,-2.342663814765616,-1.3510447989728527,-2.7755943972161767,0.947766649078828,0.8086327951740361,0.9123493392864832,Q21M,O2,60.0
0.0,DNA,-0.6062384610026399,1.4110906107750893,-2.2255656546032645,3.9739054202997615,5.593232613900386,1.9565763485220322,0.08940670927786876,1.1810220404417926e-05,0.018452955067771337,Q21M,O2,124.0
0.1,DNA,0.24261250508060694,1.2657498673976946,-2.574805370398388,3.1205497785818155,5.93796765406081,2.097412416264728,0.07704616305337131,4.781463159742039e-06,0.04226751067124246,Q21M,O2,124.0
5.0,DNA,-2.420996946321652,0.6354948943407703,-3.125974600967634,5.045055167200732,5.750032821846714,1.9885633265383098,0.08588706396110346,1.9948397774971482e-05,0.0063998826997543334,Q21M,O2,124.0
10.0,DNA,-1.4341666765438257,0.016817817581988193,-3.476683183903706,3.2408856159803525,5.283402123340233,1.7899011218545386,0.11152092799985247,6.263024884367585e-05,0.037655784566421824,Q21M,O2,124.0
25.0,DNA,-0.9389635297488756,-0.7732705918189364,-1.938292794301033,1.3464010923566208,2.345730356908778,1.1807081544266815,0.22192449576525586,0.07932054955468937,0.20645937200424636,Q21M,O2,124.0
50.0,DNA,-1.469431098711554,-1.221390258528126,-1.918607755995964,0.8296572562659634,1.2788339135503735,0.5816164160825353,0.3585607412179226,0.21774878266396736,0.30371754641332094,Q21M,O2,124.0
75.0,DNA,-1.3419337056685623,-1.3178605365111171,-1.929892288145272,0.15438501276952152,0.7423435952462312,0.1303118436120763,0.46746806195523993,0.32249187673386304,0.4614802254743968,Q21M,O2,124.0
100.0,DNA,-1.9485301164890052,-1.6302545422674732,-2.2365349729313757,0.41318542167701744,0.7011902781193879,0.09490984745548556,0.47629033328238646,0.3315483807007338,0.39814856330661774,Q21M,O2,124.0
250.0,DNA,-1.9623973764932532,-1.53127183946755,-2.157075931015532,-0.42074122473878584,-0.22606267021650672,-0.8518667617644889,0.7009585916795227,0.5562762082725401,0.603660604822523,Q21M,O2,124.0
500.0,DNA,-1.6734345892705933,-1.2004958134038444,-1.964124058568614,-1.1002120013025414,-0.8095225320045207,-1.5731507771692903,0.8282323126810686,0.692007749434544,0.7502998261460975,Q21M,O2,124.0
1000.0,DNA,-1.692338500152404,-1.2058237333908413,-2.092303958660562,-1.3101041543497944,-0.9101386958416366,-1.7966189211113572,0.8611195557326112,0.7176161463402865,0.7875305841471089,Q21M,O2,124.0
5000.0,DNA,-1.9209784566794779,-1.619298090610825,-2.405072472299989,-1.285763298582735,-0.801669282962224,-1.5874436646513879,0.8302561405643141,0.6903314436562057,0.7834292202566865,Q21M,O2,124.0
0.0,DNA,0.7192771284247512,2.0092521277545683,-2.0055340463392737,3.388789896282861,6.113601071046886,2.098814896953044,0.08111182612350376,6.144291878285024e-06,0.03264765093234201,Q21M,O2,260.0
0.1,DNA,-0.8629253898086047,1.890216719911003,-2.1137652573845704,4.966487738881518,6.217327606457483,2.21334562916191,0.07329619093008155,2.045731438804488e-06,0.006919365844351155,Q21M,O2,260.0
5.0,DNA,0.0066060892772776825,1.179828133049869,-2.5254722536818583,3.357852197012293,5.889930539971429,2.1846301532397017,0.07764779058636007,1.733780282209274e-05,0.033638972864340144,Q21M,O2,260.0
10.0,DNA,-0.150807221869262,0.6450313238806971,-2.982561523347111,2.6979262267162794,5.529680528194128,1.9020876809663203,0.0986011665650508,0.00010451457328386482,0.06309583563331211,Q21M,O2,260.0
25.0,DNA,-1.1473725459994966,-0.28077819168190987,-1.9474873890724531,2.295210174017732,3.0953250170906887,1.4286158197001455,0.1750483731696315,0.03303312635997013,0.0915204299918243,Q21M,O2,260.0
50.0,DNA,-1.3962167123279494,-0.9346454295076887,-1.8644408196409117,1.4968429352928494,1.9650670426058117,1.0352716524725887,0.2620633615854193,0.12291972275565644,0.18289686097904112,Q21M,O2,260.0
75.0,DNA,-1.5740343020626226,-1.116513863013135,-1.8514354891679556,1.1268856745740723,1.4042868616794053,0.6693652355245848,0.33233499845106496,0.19126667408823472,0.24473629646183725,Q21M,O2,260.0
100.0,DNA,-1.5810611885437313,-1.2179235173763432,-1.8810667076527205,0.7861165591422341,1.0861220782512233,0.42297888797484595,0.3958041486035464,0.25234921947372946,0.31300312710541456,Q21M,O2,260.0
250.0,DNA,-1.8324697354401065,-1.3377169753825913,-1.9105025103588846,0.18973119961855628,0.26776397453733425,-0.30502156043895895,0.575669617708157,0.4334561181622274,0.4527089799492058,Q21M,O2,260.0
500.0,DNA,-1.2803930393697687,-1.0355298180176074,-1.6792446921741817,-0.7528534857928773,-0.3540018329884641,-0.9977167071450387,0.7306094192377751,0.5875876754340327,0.6798001412894327,Q21M,O2,260.0
1000.0,DNA,-1.3787116454096404,-1.1111666631215336,-1.7691884415749304,-0.8833309436820674,-0.49285414751677764,-1.1508759259701744,0.7625138619168718,0.623849670580518,0.7075119986273921,Q21M,O2,260.0
5000.0,DNA,-1.5027982233592971,-1.2859959203776232,-1.941324198247273,-0.9635434664924253,-0.5250174916044493,-1.180345769474099,0.7676482763687636,0.6311330112513327,0.7238307049351893,Q21M,O2,260.0
0.0,DNA,2.2744793343687872,3.4992836031681276,-0.6245604218914487,3.379512197050599,6.278551953310835,2.1547079282512587,0.0677757548604121,4.2811515612917184e-05,0.032941931079772835,Q21M,O2,1220.0
0.1,DNA,1.15200375297594,3.371094031581034,-0.6687628924782913,4.497483102808747,6.3182497482629785,2.278392824203653,0.06662028288978539,4.03024638384597e-06,0.011014325501922495,Q21M,O2,1220.0
5.0,DNA,0.7086202557930168,2.6956125244700875,-1.3319997164374113,4.201762537208328,6.242382509438756,2.2147702685312574,0.07184370769680326,5.57024644898263e-06,0.014748398554075504,Q21M,O2,1220.0
10.0,DNA,1.323844312214268,2.151487516663945,-1.723817963141018,2.7691991993445235,5.8168614746998095,1.9415559948948464,0.08381109178081847,8.915212258497895e-05,0.05901146551409542,Q21M,O2,1220.0
25.0,DNA,0.25391457087432645,0.9744284783019579,-2.1183931036558077,2.4398475638556834,4.8121552383858175,1.719333656428052,0.11424507076140378,0.00026738542990845104,0.08018415432869141,Q21M,O2,1220.0
50.0,DNA,-0.12112508467287286,0.027236668846881917,-2.3941917866396336,1.767675814349547,4.040742516316308,1.6193140608297922,0.14254480868568276,0.011829204561774831,0.14583160228583814,Q21M,O2,1220.0
75.0,DNA,-0.553519927268771,-0.38752582454885864,-2.1239290053520055,1.6522958064919948,3.2227048845752293,1.4863017037720825,0.16589079772081006,0.029860990016279954,0.16079890613124592,Q21M,O2,1220.0
100.0,DNA,-1.1956537736533381,-0.5119191934818932,-1.7438020988285765,1.946633650963615,2.4947819761388534,1.2628990707921701,0.2094518657271932,0.06951700582156839,0.1249208884462405,Q21M,O2,1220.0
250.0,DNA,-1.305089355723163,-0.9981302369039102,-1.854070060750963,1.208275326613387,1.757256031641187,0.9013162077941341,0.28622575733234945,0.14540508115938766,0.2300063542875601,Q21M,O2,1220.0
500.0,DNA,-1.4737079833822975,-0.964844645155192,-1.6120470534610458,0.9863859649314258,1.124725035010174,0.47752262670432016,0.38230146866840586,0.24460882275505824,0.27162650796728327,Q21M,O2,1220.0
1000.0,DNA,-1.117631456686052,-1.0111397686168713,-1.6292959011056778,0.401513374306118,0.913177818725744,0.2950216862369374,0.42312289465669484,0.28284373285071984,0.40094878981426185,Q21M,O2,1220.0
5000.0,DNA,-1.3192735017478352,-1.1073571417555785,-1.7276490331916623,0.398856318607887,0.807231850051714,0.1869399586156304,0.4534006386056174,0.3084806851514049,0.4015871526191077,Q21M,O2,1220.0
0.0,DNA,4.794470254332854,7.116294434099958,4.234704349692651,-2.152740298418669,-1.5929743937784655,-4.474564478185773,0.9997935816418723,0.8744954956913591,0.8959245699033732,Y20I,O2,60.0
0.1,DNA,4.040705862659145,4.89740005714793,3.7151881498019277,-1.403480582379659,-1.0779628695224417,-2.260174776868444,0.9094356741200602,0.7529740597356424,0.8027356235581401,Y20I,O2,60.0
5.0,DNA,5.1728861526884,6.755986772595128,3.6067842913578225,-3.2747649351922563,-1.7086630738616788,-4.857865555098985,0.9999402568835944,0.8826433196473483,0.9635528803017759,Y20I,O2,60.0
10.0,DNA,4.154409926061723,5.848013023797325,2.639688502713087,-3.073627990008133,-1.558906566659497,-4.767231087743735,0.9998237794440029,0.8760114300578998,0.9557917229010707,Y20I,O2,60.0
25.0,DNA,2.5772030932000924,5.392207081187014,1.6569138327823227,-2.895702533975284,-1.9754132735575143,-5.710706521962206,0.9999580481882997,0.9125035302219958,0.947633588517103,Y20I,O2,60.0
50.0,DNA,1.0875764284566274,4.688885270457408,0.6668876967437005,-2.453287274285153,-2.032598542572226,-6.054596116285934,0.999979115703134,0.9108843653487402,0.9208015107279862,Y20I,O2,60.0
75.0,DNA,1.631287872960661,4.21100954648647,0.14031271746775031,-3.5447735692426403,-2.0537984137497296,-6.124495242768449,0.9999527609917613,0.9183699874964781,0.9719352151586281,Y20I,O2,60.0
100.0,DNA,1.4310618118698732,4.003031968248586,0.021342842655073024,-3.692343510064796,-2.2826245408499957,-6.264313666443509,0.9999888385301724,0.9312429388411543,0.9756920488927779,Y20I,O2,60.0
250.0,DNA,0.6084407152592348,3.5966554877401675,-0.6618896663007998,-3.7175163198742123,-2.4471859383141776,-6.705731092355145,0.9999724665323897,0.9376852458198832,0.9762819790283489,Y20I,O2,60.0
500.0,DNA,0.5042306908558469,3.4171325220635227,-0.9567726430361119,-4.00381428481192,-2.5428109509199612,-6.916716116019596,0.9999903155213905,0.9503168128103319,0.9820810369124992,Y20I,O2,60.0
1000.0,DNA,-0.01587039271864077,2.6546719527642413,-1.4795310422233485,-3.7125092651664926,-2.248848615661785,-6.383051610649375,0.9999810337462121,0.9345182733708549,0.9761657613814207,Y20I,O2,60.0
5000.0,DNA,0.6131925454912999,2.6369390412029015,-1.7554035025832753,-4.545871304136448,-2.1772752560618724,-6.569617799848049,0.999999825587049,0.929312695602159,0.9895004861902772,Y20I,O2,60.0
0.0,DNA,4.190816048365431,4.614406002880866,3.8404182699456517,-0.8231490890683094,-0.47275131064853027,-1.2467390435837447,0.7767348636032735,0.6160347476511091,0.6949043951320394,Y20I,O2,124.0
0.1,DNA,4.223028412755232,4.557349317264014,3.8063152487330347,-0.8598661290928099,-0.4431529650706122,-1.1941870336015914,0.7674890753461924,0.6090100622306428,0.7026326841167883,Y20I,O2,124.0
5.0,DNA,4.849988959703755,5.585950252374174,3.9473831853454344,-2.225930738824675,-1.3233249644663545,-2.9618920314950943,0.9606048879519642,0.8010619765058175,0.9025540523333149,Y20I,O2,124.0
10.0,DNA,3.614787402179454,5.563775401466144,3.22367364403887,-1.808068462742927,-1.4169547046023432,-3.7570564620296167,0.9863809891418386,0.8354032147134708,0.8591282684427877,Y20I,O2,124.0
25.0,DNA,2.9288168914340202,6.074211383410126,2.3152394872218567,-2.521379328826275,-1.9078019246141116,-5.666773820802381,0.9999639957712115,0.9015893668115533,0.9256270658024256,Y20I,O2,124.0
50.0,DNA,2.5452236302953257,5.454828407215796,1.2846569214237047,-3.1849974727409163,-1.9244307638692952,-6.094602249661387,0.9999884641841407,0.9059507720256411,0.9602657858599003,Y20I,O2,124.0
75.0,DNA,2.4682613042723793,4.6220774179268425,0.6666991059914562,-3.65580999717142,-1.854247798890497,-5.809626110825883,0.9999915625784647,0.9038508029520745,0.974810356231591,Y20I,O2,124.0
100.0,DNA,2.325247634539762,5.102742687898218,0.8100218666323009,-3.86059232935175,-2.3453665614442887,-6.638087382710205,0.9999753508862173,0.9405160301838007,0.9793786689084899,Y20I,O2,124.0
250.0,DNA,0.9944152163270403,4.284831802595308,0.018858737561100458,-3.3775538175590794,-2.4019973387931395,-6.667970403827347,0.9999864817909683,0.9432970948605488,0.966995624197484,Y20I,O2,124.0
500.0,DNA,0.9502856335396057,3.626297885912777,-0.4936059747670769,-3.7239322241127404,-2.2800406158060578,-6.399944476485912,0.999989630082024,0.9382863926662098,0.976430089247621,Y20I,O2,124.0
1000.0,DNA,0.6762631661553242,3.748090818734993,-0.5387582999755041,-3.6787058206575227,-2.4636843545266944,-6.7505334732371916,0.9999855594011284,0.9422063924613551,0.9753664958678544,Y20I,O2,124.0
5000.0,DNA,1.0704099597890933,3.3177337194238445,-1.003215906604248,-4.277151715051306,-2.2035258486579647,-6.524475474686057,0.9999957894302816,0.9342890718292366,0.9863079291911142,Y20I,O2,124.0
0.0,DNA,3.933041451044377,4.250459337994678,3.607274273076531,0.17502557366323468,0.5007927516310811,-0.14239231328706575,0.5355380524114294,0.37735438731591875,0.4563549680550161,Y20I,O2,260.0
0.1,DNA,4.027833864361581,4.193465856874357,3.51277591722815,0.0757284847113322,0.5907864318447631,-0.08990350780144381,0.5224607504732526,0.3564544306739539,0.4810769213025874,Y20I,O2,260.0
5.0,DNA,3.9154061273709604,4.288452631177725,3.5930806763929333,-0.5509478410813897,-0.2286223901033626,-0.9239943448881545,0.7174889402163724,0.5587370785590078,0.6343554694146138,Y20I,O2,260.0
10.0,DNA,3.6257330716295924,4.126339386137332,3.222260665125333,-1.0786140667825752,-0.6751416602783155,-1.579220381290314,0.842594352634882,0.6800694306122433,0.7462316187549269,Y20I,O2,260.0
25.0,DNA,4.293846731399678,5.17099245239593,2.700016793154968,-3.1460091033814424,-1.5521791651367323,-4.023154824377694,0.9952816542673014,0.8524991364661616,0.9587511810378185,Y20I,O2,260.0
50.0,DNA,3.601042267634496,4.725389730670684,1.6651794789818688,-3.500416044669596,-1.5645532560169688,-4.624763507705784,0.9999887518484298,0.8632175996841915,0.9706996046596974,Y20I,O2,260.0
75.0,DNA,2.3726015141569823,5.405945833463309,1.5474152265395662,-2.8197501416455326,-1.9945638540281165,-5.853094460951859,0.9999682693190864,0.9087658448001291,0.943733800340534,Y20I,O2,260.0
100.0,DNA,2.8560252582857815,5.092291679744559,1.2140455995414832,-3.6509698876872787,-2.0089902289429804,-5.887236309146056,0.9999969381099294,0.9098858900394438,0.9746912332070851,Y20I,O2,260.0
250.0,DNA,1.7188848783703854,4.64105142296012,0.46232522235748785,-3.3616234141919357,-2.105063758179038,-6.283789958781671,0.9999920261081573,0.925235967682344,0.96648340419669,Y20I,O2,260.0
500.0,DNA,3.3447574372902293,4.095206254415656,0.05861581220336198,-5.378003962452875,-2.091862337366008,-6.128452779578302,0.999972945094242,0.9254169492793604,0.9954041904826766,Y20I,O2,260.0
1000.0,DNA,0.35497310568394447,3.416091644327163,-0.29435399211080804,-2.6170156947756524,-1.9676885969809,-5.678134233418871,0.9999850025198019,0.9073210896284043,0.9319486845913167,Y20I,O2,260.0
5000.0,DNA,1.72681838644447,3.8870385764872193,-0.24288718399002818,-4.193160076296192,-2.223454505861694,-6.353380266338942,0.9999958916355152,0.9323130240659607,0.9851260768799915,Y20I,O2,260.0
0.0,DNA,4.026011813504068,4.513665534569894,3.2331829583372773,1.6279797179153181,2.420808573082109,1.1403259968494928,0.22884944669431884,0.07212022325322731,0.1641073076095586,Y20I,O2,1220.0
0.1,DNA,3.755249243493826,4.5175324311020075,3.1342585223755925,1.8942376122908613,2.5152283334090946,1.1319544246826794,0.223725575448116,0.06151094733690898,0.13076205416752307,Y20I,O2,1220.0
5.0,DNA,3.9659184835692347,4.338967031872094,3.543240285275007,0.9444643094321101,1.3671425077263375,0.5714157611292513,0.35615301686026324,0.19885559987183188,0.2799994555611257,Y20I,O2,1220.0
10.0,DNA,3.7916479059841337,4.038633304716725,3.4136687965107995,0.3013956055746578,0.6793747150479921,0.05441020684206668,0.48640080312584244,0.33640087400358076,0.4252163513021504,Y20I,O2,1220.0
25.0,DNA,3.378274849895766,3.725036954857644,3.0126577374439796,-0.6845127151657563,-0.3188956027139698,-1.031274820127634,0.7393338305480438,0.5813901502577189,0.6647451432959828,Y20I,O2,1220.0
50.0,DNA,2.8933298255260533,3.2400067549762004,2.2254329369146606,-1.2467790958493794,-0.5788822072379864,-1.5934560252995262,0.8394837907766801,0.653425813858601,0.7767418093026902,Y20I,O2,1220.0
75.0,DNA,2.818537047090883,3.25958596232252,1.9701758448185727,-1.719761167867659,-0.8713999655953487,-2.160810083099296,0.9017743921301745,0.7124627354344079,0.8480980706990314,Y20I,O2,1220.0
100.0,DNA,2.976255232401016,4.299589927612027,2.2276016238445715,-2.225275355090739,-1.4766217465342948,-3.5486100503017504,0.9780857717045562,0.8332993790087143,0.9024963959706696,Y20I,O2,1220.0
250.0,DNA,2.549069084790785,5.605278649091277,1.9165457293235324,-2.645883113900561,-2.0133597584333085,-5.702092678201053,0.9999985232199533,0.9137935029221532,0.9337567946251534,Y20I,O2,1220.0
500.0,DNA,2.4522385654124172,5.044328532637273,1.2624680708132128,-2.939560583863289,-1.7497900892640845,-5.531650551088145,0.9998491628280624,0.8989785759281829,0.949767766867411,Y20I,O2,1220.0
1000.0,DNA,2.7683593917874667,4.8380837001833585,1.1790149748712127,-3.4844774741674005,-1.8951330572511464,-5.554201782563292,0.9999601333067012,0.9019110360776859,0.9702428647947098,Y20I,O2,1220.0
5000.0,DNA,2.5887356388720684,3.7969311915275714,0.7662181251936406,-3.5091528220120165,-1.6866353083335888,-4.7173483746675196,0.9988724183707516,0.872828854575488,0.9709470757776554,Y20I,O2,1220.0
0.0,IND,0.9931188704582139,3.2134197340202126,-0.8119219559352855,4.5149481542493985,6.319988980642898,2.2946472906874,0.06163945121811554,2.325898473543031e-05,0.010825694255372054,F164T,O1,260.0
0.1,IND,1.3663674942720192,3.089559072190185,-1.0364071156079353,4.137194854800894,6.539969464680849,2.4140032768827284,0.05962660925454255,1.1582604331872304e-05,0.01571662367303983,F164T,O1,260.0
5.0,IND,1.3246889552425407,2.371630635968646,-1.720679584751947,3.4397693310470303,6.485137871041518,2.392827650320925,0.06313908691454495,1.7519193792225884e-05,0.031075428792164517,F164T,O1,260.0
10.0,IND,-0.3751608003710576,1.4977820907608694,-2.600030940284225,4.322279805218075,6.547149945131243,2.4493369140861483,0.05854197467923583,5.688158199546045e-05,0.013095820673567071,F164T,O1,260.0
25.0,IND,-1.2797840626974462,0.715011527521253,-2.21397682423326,3.827621690715682,4.761814452251496,1.832826100496983,0.11049059528763183,0.0004410598323971726,0.021297840366868326,F164T,O1,260.0
50.0,IND,-0.3426916363483492,0.09646045869942399,-1.5318483477627889,1.8433178593132495,3.0324745707276892,1.4041657642654763,0.17587664132109238,0.03522651688826417,0.13665936752858943,F164T,O1,260.0
75.0,IND,-0.33530838267405216,0.027630629303215137,-0.8561899774001884,1.2881597551855022,1.8090413499116385,0.9252207432082349,0.2838953272207736,0.14075402718613583,0.21616445422019837,F164T,O1,260.0
100.0,IND,-0.6140027840083981,-0.23804739401643715,-1.0232078009322891,1.2190581546069013,1.6282631715307923,0.8431027646149403,0.3008817085894844,0.16406842825024814,0.22810224033770465,F164T,O1,260.0
250.0,IND,0.2539827869677437,0.48879362993089515,-0.12389250321627003,-0.4967213227892936,-0.11884603260527989,-0.7315321657524451,0.6751414057177827,0.5296765860910974,0.6216885210929086,F164T,O1,260.0
500.0,IND,0.39685271602952077,0.8887149915163757,0.11553733805062527,-1.0300992411921663,-0.7487838632132708,-1.5219615166790212,0.8252275102560346,0.6838409956821836,0.7369351353561524,F164T,O1,260.0
1000.0,IND,0.7216256551738376,0.8871843458588311,0.033729402067729675,-1.5836682442655452,-0.8957719911594373,-1.7492269349505387,0.8593371537503599,0.7191168753206146,0.8297234036275252,F164T,O1,260.0
5000.0,IND,0.38420244256349734,1.044062985519445,0.04699048128017003,-1.4505441324152193,-1.113332171131892,-2.110404675371167,0.8950933070767434,0.7564837698615302,0.8100821623663165,F164T,O1,260.0
0.0,IND,-0.7401675109470691,2.2852075668756817,-1.176876693266415,4.848234535654681,5.284943717974027,1.8228594578319304,0.10226354512783697,5.9105745915055685e-05,0.00778118875784195,F164T,O2,260.0
0.1,IND,1.9604805552076434,2.1394681889451257,-1.4628207245766394,2.1430817938652695,5.566383073649552,1.9640941601277873,0.09533959286493277,3.1161180436889424e-05,0.10497947521126039,F164T,O2,260.0
