ep_RA.Q21M,ep_RA.Q21A,ep_RA.Y20I,sigma.1,sigma.2,sigma.3,logp
-14.630793988506356,-10.165674364197418,-9.737455253213142,0.01647178490831205,0.09773196237274455,0.10938597413607462,183.81872700670615
-14.948905031318175,-10.227561725893132,-9.81179998502263,0.012935690377638054,0.09586786699679348,0.08646692996174435,183.4843761165548
-15.292022070438415,-10.135779125121617,-9.626500018635276,0.015035131249468694,0.11389915093747696,0.12309219744794876,183.3343507883465
-14.652404673843153,-10.215880073586108,-9.661986497169822,0.013397913831605547,0.09598994771886377,0.10966365895455435,184.30212002469958
-14.706380004378236,-10.13599996178956,-9.596242263787872,0.014952329456911075,0.11447975323930862,0.1311342918753812,182.87127079282524
-14.971648104438188,-10.357700158009832,-9.715073004443507,0.013154128213367281,0.10371365717587248,0.12813397917464103,184.8865121756422
-15.18245055372745,-10.36517182879192,-9.714862472565223,0.018366364824423175,0.07703439622772391,0.11226024580927858,183.12160894279572
-15.143769490384654,-10.211026820939107,-9.674935289337888,0.015991891421393453,0.11898472873859353,0.12307843709853744,183.90555963897384
-15.105849590995254,-10.40687363493697,-9.92841392502122,0.013646460471120071,0.09112563288050586,0.10868870676154381,182.17701717781665
-15.034232911956092,-10.340554145782546,-9.676432529916733,0.012726435808162375,0.07294579421793042,0.09638583769130354,184.0239823434908
-14.680579060903861,-10.151522364896014,-9.64232604567891,0.014138331362788659,0.09872420535438657,0.09941277156686718,183.98338402736834
-14.73189549152255,-10.255711624287022,-9.632442270577135,0.015546808203011221,0.11526862801672945,0.09291400022344809,183.18594248944166
-14.961976997410028,-10.191730210457822,-9.732776830141166,0.017187487637956994,0.08181276995886685,0.11627490893397115,185.4099032883389
-14.896820894055654,-10.235969898677887,-9.791966578907312,0.018432876134123706,0.09059901462874673,0.09459677757169084,183.78391840424064
-15.338596048169572,-10.21564422192647,-9.578193049730892,0.013893134261117143,0.07589413802016842,0.1278318687430829,183.97359985855476
-14.829262464552835,-10.134733629414661,-9.668518754008211,0.01246201363693666,0.08675140988361825,0.12777928181332077,184.5523976493278
-15.075495850022463,-10.287342065196075,-9.58467028758489,0.014180087370279579,0.08806594462042716,0.12776809941341194,185.84108341792077
-14.88653824613054,-10.378746270584536,-9.76324134651785,0.018449503190904496,0.12751482683768645,0.13724646425141407,180.77070224305493
-14.732871336969021,-10.218182652115477,-9.643491479602067,0.013509083092258992,0.0680955959124443,0.09121066499399029,182.72323645623197
-15.095311836050334,-10.139465273254515,-9.692293682465749,0.016805447018028382,0.09886108106514128,0.11846743226908293,184.78669772283223
-14.793832174089209,-10.22158920275986,-9.596382671363767,0.012196898864370644,0.09987632390088969,0.14474524737557468,183.5352805733137
-14.978101124547916,-10.217109912333731,-9.693754806255361,0.01278469147111825,0.07082592496636285,0.13653777965474223,184.3898716190183
-15.278217708432896,-10.215134154471297,-9.5024762860506,0.01349862195317976,0.08024382709016202,0.10511064023526626,183.75097185917613
-15.016053588676016,-10.398734282405288,-9.704327266893532,0.01568890424138414,0.10434070090556169,0.10386072981983377,184.43376043904294
-15.005687601146544,-10.085802814637809,-9.85869475962843,0.012427884790109535,0.09201685557943348,0.11831679122901591,183.2381189078437
-14.95113697259523,-10.249554971115332,-9.655556050115624,0.01620829254174231,0.0685143881461147,0.10720690151688582,184.65392789178182
-14.917962618084742,-10.226982984615205,-9.734010264319693,0.0180664812608376,0.1092917716140114,0.12393773345428397,183.9842187071182
-14.946906530873136,-10.25033391803833,-9.5959124495942,0.015630904392425666,0.09204921733985125,0.09865132841644916,185.70257015798938
-14.834124551663471,-10.16223100028524,-9.545346232344263,0.014927075445146196,0.09009364243875315,0.1412284122071163,184.45804308685476
-15.107775213329532,-10.305369463071662,-9.797698852337229,0.014971375272138258,0.09255731321543158,0.13440005235160615,185.13751175066284
-15.208268699737005,-10.26066082906511,-9.638290448201035,0.019753642914393812,0.08941170683751412,0.14122538439727778,182.8223156551153
-14.920490323791977,-10.24864781303994,-9.327533223515484,0.013421091783689115,0.12692977396987126,0.13349347792183833,180.0544495945282
-15.05250639424056,-10.283097736110047,-9.828488747447665,0.012275491401007336,0.0853748827562488,0.11508332602275743,185.08091946162162
-15.126718761212636,-10.227548250494724,-9.762975633292378,0.01272269922924872,0.07833393530221933,0.11363951812806998,185.43038176638643
-15.01923560518744,-10.320048980578255,-9.589331171129327,0.012621878576552005,0.09968718695005002,0.1176800548403315,185.2136524101741
-15.017710302728588,-10.212495658041453,-9.766331609833646,0.013826649581455396,0.07793464439647335,0.11116056056924521,186.0191009969676
-15.03125594299617,-10.320402569233021,-9.694144896708531,0.01258874506039809,0.0970086017265911,0.135727376221572,184.92301567619685
-15.433688552601089,-10.137383971056453,-9.911219603917948,0.013704357190625606,0.10471852462183895,0.1073718385021238,180.92955849105897
-14.90567606381685,-10.352378932522285,-9.711311664004619,0.014946209901014888,0.0889475749893704,0.11093632008857451,185.84094836990093
-15.084362236990529,-10.192622880165525,-9.600207114403196,0.012440554677534967,0.0857740886530889,0.11168493987013717,185.46932307839242
-14.980242189501682,-10.273018546697804,-9.915040437310878,0.01486500764346151,0.09296430107308777,0.09291350004553355,182.72130209516376
-14.955577352825726,-10.176056184691948,-9.698195489506144,0.011031415912832774,0.08813724628548958,0.09924616904254802,183.89836393008605
-14.795532224838217,-10.350954987856618,-9.870945053907123,0.017334243490301115,0.09956568552946837,0.1327783445936264,182.9494276474345
-15.059372124969116,-10.298124124689787,-9.703957560931332,0.013664618646789684,0.07358833606009087,0.1273981039930201,185.22613788798063
-15.24390429980461,-10.238306507977192,-9.705316024248424,0.017301586043163664,0.10720580892997705,0.12387297752398858,184.05730193217389
-14.938829065240537,-10.198503872215806,-9.992542140448124,0.01308643689238674,0.08244095807894686,0.15042750865849067,182.6225375938028
-14.823498267028693,-10.326720528432555,-9.636578552944881,0.0140694446242524,0.10690322393469372,0.11262178022336196,185.1667392128128
-14.90628818071704,-10.301132149902136,-9.828359371681758,0.015547979604468399,0.09545693368026884,0.12503437448637933,185.25624952984663
-15.283459061906495,-10.19290006404683,-9.598241731549768,0.020014395441122917,0.08964062532485831,0.10866081335264839,182.99901485459222
-15.053104053506347,-10.298291810456467,-9.670551612225792,0.016328763276110766,0.097936245766362,0.09423067858360919,184.99126312658808
-14.986767521085868,-10.150072885679108,-9.686981555485785,0.01378814409060714,0.10251967472627958,0.11129466104600369,185.6405730647518
-14.828427698051119,-10.162274571494162,-9.666085360488516,0.01628134976684829,0.07239061896938478,0.11617024170869242,184.34571752509274
-14.985845205779214,-10.277371296941944,-9.692324023965615,0.02030784313479019,0.1063606121180546,0.13393740707412316,182.3835109619464
-15.091129470004882,-10.241328135971116,-9.616388031326546,0.017189730231796947,0.10148657402840427,0.12006963196786483,184.94881435312902
-15.009489817973739,-10.354869155644568,-9.74396158273268,0.012389118338830447,0.07505694024560146,0.16084241382970033,182.03920994032669
-14.868966866970352,-10.29960008703204,-9.507415942829114,0.014438158332483143,0.08009772398223079,0.14480271770097788,184.29847482292564
-15.172172036718326,-10.254091204068633,-9.734369165784749,0.01695331273867082,0.07403207204159377,0.11840789921277642,184.76948891598892
-14.903249111937086,-10.330547196717056,-9.710510812087946,0.012505594807126616,0.12479282825206961,0.11162805727970292,183.42895914281198
-15.234020861658816,-10.219247269370666,-9.761249142675496,0.01336904968092489,0.06985420323945674,0.11254895114137083,184.06885299279503
-15.055142224150686,-10.213218968948217,-9.79735830886013,0.017777056005512236,0.10686495900548566,0.14812076790968826,182.79041517597008
-14.710835348366965,-10.172962995580546,-9.560820769764597,0.015683861507252077,0.12532711946331154,0.10711737718845436,182.17791480831738
-15.148291223621754,-10.149905508576728,-9.801556721455386,0.012190401113491003,0.06990165244125728,0.10934546720039043,182.45898650805213
-14.930659092973848,-10.168140823097648,-9.666816644398816,0.013409242705522779,0.07417992077270504,0.10748559793574393,185.28390816066315
-14.92337701322435,-10.307881020871525,-9.660408941390545,0.014437459321781176,0.08765581489893182,0.10315536216747347,186.30548334767676
-14.894795369781468,-10.371253692549,-9.704369143724167,0.012461114066377881,0.07304571335228513,0.128060079803066,183.33463063345442
-15.36480713891706,-10.242331434419931,-9.829497484968776,0.014840938046415286,0.0693657383503416,0.15124591820665356,181.69255888740162
-15.142536995459336,-10.454691427327692,-9.549739397370315,0.011909158616458368,0.08516407081639085,0.11922663582403654,181.16355247749664
-14.797698576209749,-10.290557702446662,-9.68875140764093,0.01801617624969916,0.09670993014157794,0.1134887772111171,184.79200814903837
-14.923471305540817,-10.22332107222447,-9.667399258896387,0.014107768591355534,0.08162574396273187,0.08463374839366121,184.50726333906945
-14.891299124739868,-10.346945750129464,-9.568517772164785,0.014462746447474705,0.09747780540379344,0.13544179260659553,184.76138653777934
-15.189382475921981,-10.149496337340913,-9.366193190807063,0.016720923572504542,0.09215627857462741,0.1560349019830303,181.05507719765723
-14.88513333296997,-10.329122050759372,-9.703128434218355,0.01320433239533583,0.08960994199685648,0.1758448947455514,182.6078565276458
-14.99482610714514,-10.21921973098866,-9.618259117877715,0.01380454887773839,0.07651736094153824,0.10174363704906085,185.81632557597428
-15.378249892587265,-10.165189100157702,-9.710560997840188,0.016590049434530563,0.08309436982128154,0.10985122449573839,184.25719652984307
-15.003225000524154,-10.293226024953277,-9.870556314821773,0.01603107246085589,0.08847713292366458,0.1183681521392979,184.95313117666439
-14.941925393174337,-10.268515057660458,-9.825650922856854,0.012115239915506436,0.0985015360731191,0.11682612835058982,184.85137565456407
-15.00288353404148,-10.240248927827732,-9.655614336726648,0.016321049669972377,0.12636862052869893,0.12619998449138245,183.28815510552297
-15.26316589368908,-10.307613451039478,-9.676578881720983,0.014036420847451108,0.12047237738572666,0.09866305512767555,183.1491734226487
-14.941961374767581,-10.197104074429081,-9.682858163507404,0.011587634224225915,0.08528115913211594,0.12501731715742648,184.95828912843385
-15.021437980896433,-10.30261540824033,-9.651414418470512,0.014554118812923124,0.11495044412916382,0.10157147253829599,184.74369743508495
-15.374346041993098,-10.190243476437798,-9.884112615452548,0.014219070889501799,0.076734275360795,0.0970989678458645,181.83396126810453
-15.212730223595774,-10.213203959682515,-9.48212587707633,0.013692749927335558,0.08663857275434018,0.11282619272817437,184.36150816504264
-14.870093268387514,-10.244743601769834,-9.698951359727483,0.01874484979207617,0.09625981971675131,0.1351733222565594,183.9769064964005
-15.103377038304915,-10.321996136139443,-9.752239681765385,0.01309309948892565,0.08178790085778224,0.1187879875647569,185.4800791354354
-14.744900793161358,-10.288808072761219,-9.55063788177938,0.01943578747505137,0.10871203013239719,0.10906899865181262,182.26431443666428
-14.955746786443838,-10.236276110264253,-9.583607166865406,0.014958793507565162,0.10628316675704277,0.07159231591934861,178.8620765802589
-14.895798083599072,-10.225065738028077,-9.58169812281064,0.013581419025695991,0.08030240969951331,0.12132109165188612,185.96741228632385
-14.889464390848278,-10.339858882945718,-9.509422587186206,0.01685231333195293,0.08536870989396977,0.16672194333138476,182.08517436380745
-14.62040442590049,-10.404967887708382,-9.829171979495712,0.01797435216546954,0.0985848280575144,0.15257996253916906,180.04253119551095
-15.24637418465418,-10.120784924929453,-9.924347860763369,0.016219046322659254,0.08031952041076429,0.13156258776004967,181.89859578829555
-15.260761391474423,-10.140567406914418,-9.708394723408542,0.01281001061656514,0.09218447881299341,0.14168134814694644,183.33297475884112
-15.111658502366202,-10.342812614749366,-9.73282316984312,0.01675582562251828,0.09008992817133385,0.08807067528547695,183.59458982598824
-14.956244333237025,-10.220041888069455,-9.592274206139491,0.01607810173964037,0.0724519070074163,0.1340890904334009,184.5320938756245
-15.015958274615983,-10.158870201196036,-9.784734477031662,0.012540754465716978,0.11020266158626967,0.11515665993565322,184.33361168265657
-14.91928127413592,-10.357154210179482,-9.698946918052838,0.019645916303991862,0.08905165478636583,0.1501727565929753,181.91388004479836
-14.784178492287934,-10.211405125288994,-9.728490196024278,0.013075918767879575,0.07066050784996318,0.10729613529479531,184.48521034773992
-14.955920510245083,-10.31419697693591,-9.605213932331797,0.014513912664547012,0.07777872101789768,0.10668074744572843,185.71882174082114
-15.072595008500834,-10.347172904390204,-9.730330970581866,0.016614012560038062,0.11376951499908781,0.10382355913909355,183.9139240086255
-15.504384928543804,-10.209862117038679,-9.907320247888519,0.015616105694350322,0.08102887510766218,0.1110563829883549,182.1778161737757
-15.12046091876801,-10.0494146828126,-9.854528517130461,0.014682296052817866,0.10073317943514387,0.1691986650231133,180.3709162984695
-15.223567905707721,-10.224211592122492,-9.532781859711353,0.015311262690026419,0.1060618227515,0.10617943572099746,184.06659539917067
-14.943855140215279,-10.336814582137118,-9.793231768167052,0.01783434707443439,0.07559837680408726,0.11903161941773595,183.74192151777459
-15.031113494959913,-10.200060359936945,-9.561859249621609,0.015187139371933766,0.11169514595802894,0.13386096438794232,184.18702047234262
-15.018592832426542,-10.25507644887403,-9.771863565436146,0.013724206236954813,0.11079463098274762,0.11430547188795856,185.1876764567859
-15.278195212777378,-10.192409457682965,-9.484804472468811,0.016085499318877785,0.08060621559647742,0.11324145203093164,183.65643319659355
-15.10927455149546,-10.306609686633307,-9.751715155507046,0.020206514437090217,0.09597935191109179,0.09558197798477375,182.57698764227263
-15.073709236113668,-10.184598069265462,-9.864841490750235,0.01431235672735925,0.10284342868242811,0.11557669453500403,184.58232757066148
-15.155552942561242,-10.135165413976441,-9.443391123789345,0.016001777035517827,0.08259712307283429,0.14451814904775903,182.41033119293877
-15.00999889984623,-10.305671942229468,-9.72079839831917,0.015066522521064454,0.10285830160712565,0.09721574368533412,185.3225601398441
-15.162267913183387,-10.290145656278796,-9.629975116434236,0.012733715292771921,0.09468582958356897,0.11378443513497774,185.41707338942408
-14.834101258815185,-10.15899319810721,-9.729549359872381,0.013284222170862113,0.0925613589340743,0.14892639729430968,184.18436307831203
-15.171794263621768,-10.417200209769858,-9.65805219441014,0.013089345472874629,0.08897611756240928,0.09275398651901247,182.96150269362
-14.802497029718838,-10.37114179119132,-9.638501086986292,0.01452296609552984,0.08813784660379753,0.10448421948512544,185.05142458892655
-14.870434137112667,-10.33257456065401,-9.655018868444913,0.013474151275064577,0.08164748245341226,0.10349240584213702,185.66455644960732
-14.828595958771182,-10.365895881695826,-9.648351868983777,0.011739544047058218,0.09610267717036584,0.11273440237719906,184.04998245012123
-15.05704453049034,-10.025380875222034,-9.806055201957706,0.014189519293001622,0.09320542673602408,0.09761429073284406,182.13872088009276
-15.384129255502186,-10.265135520446176,-9.842932539492669,0.01606907827275399,0.08760927240779705,0.16148840231592013,182.14893132084785
-15.34778780291303,-10.16715695246,-9.710234204809856,0.014527791532478069,0.08117187432531094,0.12778771684272378,184.25914544295088
-15.150936526759082,-10.228136149842818,-9.81665984377161,0.01709042873918496,0.10340678337459822,0.10343909366749075,184.02649734948736
-15.175664753414939,-10.387169423425236,-9.96799978020063,0.013837496936459978,0.08607664850821749,0.16246217609893127,180.75028771865013
-15.18638817808578,-10.350411823437256,-9.807340828587511,0.016523054914714706,0.06807650410947072,0.11657527014425474,182.18741655786255
-14.906336455759462,-10.317243889417634,-9.664677864479467,0.014970572444990145,0.08387385168474194,0.09939993187720858,185.89544730281082
-15.025806415630221,-10.284333516748195,-9.704765619247896,0.01474011758446879,0.0900040648850391,0.13154108930091643,186.0303973987326
-14.996907138571514,-10.275244302079908,-9.575819791637324,0.012834685856337747,0.072468522119797,0.11540293383044327,185.02053532070792
-15.07776217181115,-10.194969310257282,-9.786834774029098,0.013662436266855657,0.09786107658858664,0.12228316766949635,185.5582888396778
-15.038578996103809,-10.255288433798313,-9.658488085164688,0.01363714072789039,0.11537475414741995,0.1162118588513997,184.9745823831264
-15.21708426869706,-10.347110713797694,-9.744149438185568,0.016492662988759014,0.07337204488099856,0.11990179346380885,183.61317127901424
-14.952123506185478,-10.312533752173515,-9.782892521832043,0.01248501367013924,0.09967694170257936,0.13889238802588316,184.46267890840357
-15.00596280090741,-10.270448146508851,-9.56070074510951,0.012767462313687899,0.07598238652050568,0.11272853358335892,185.297935804689
-14.926761598702138,-10.344060866564266,-9.706735179022646,0.02102199086016581,0.06830318900975456,0.11165219890595897,180.62070876054193
-14.854563400130484,-10.335964825683867,-9.841473741657778,0.01740006864898895,0.07379393549587597,0.1082450505248224,183.08704820372358
-15.457762277864605,-10.234605331990855,-9.698722412223766,0.0131071512232046,0.14544595335023378,0.1067844903966999,179.24458368761134
-15.168172077806647,-10.11685640227905,-9.61969748123494,0.01802652501309778,0.07908074990131868,0.10901677860303495,183.12249457158842
-15.720963741271706,-10.358537189728102,-9.54184533646519,0.017708597413684614,0.08545080662403538,0.11883228528134407,181.1480012630976
-14.823482005570138,-10.30501048099393,-9.53222998873987,0.014695154127285524,0.09525534939249784,0.1300791371884649,184.9740215549484
-15.041653712232646,-10.30466218272446,-9.624219634290403,0.013312977288940916,0.07498678241683811,0.13632873751051497,184.79429797000677
-15.023788094542912,-10.169497585694714,-9.556067086506555,0.01187582064133642,0.09351076617416135,0.11774461784089334,184.5425790513912
-14.726922991199718,-10.113989289186124,-9.802052060044847,0.018230042512278985,0.10017925464435172,0.12387634655050286,182.6216569317043
-14.835536877482099,-10.275661420533032,-9.652434788256887,0.01998225427754872,0.10643630932949084,0.09063648735559797,181.9535439692001
-15.437992400138226,-10.205638347654018,-9.726533129208413,0.01568372622767806,0.08612731830053137,0.12078276341841646,184.4545021638015
-14.929343030776407,-10.225966483005545,-9.68877276703509,0.014446966819215043,0.08537358514749072,0.11978928932979235,186.61298445316893
-14.863012233068444,-10.335497308190106,-9.444023363771175,0.01777516414831689,0.1025060792966496,0.09815664705569202,181.2614627994233
-14.905264423405507,-10.199257612830532,-9.572304301995509,0.01650197988522214,0.07499774062286488,0.13013360974997082,184.55651594107374
-14.833021285721573,-10.257289374395135,-9.539063169788239,0.01409199725987409,0.08577462970774616,0.11086767555867691,185.68843158302963
-14.713901895542463,-10.185627417560337,-9.661728519261034,0.01346648643577045,0.09883254149738278,0.131381680300829,184.34871170343902
-14.71706267709778,-10.259453546627848,-9.631147750995018,0.013430820423679475,0.09238896519270878,0.08752469493761085,183.64083542554448
-15.017451489767708,-10.193079051488203,-9.731809076964064,0.013983043941730212,0.09623658694161666,0.11593708460310437,186.20051370554808
-15.201313044120164,-10.162578759388532,-9.554822758148092,0.019648259401301507,0.08064704900984769,0.10826899839702007,182.5423101545705
-15.059583113890836,-10.28036999008628,-9.751327525373805,0.016751922937706595,0.09749831898262958,0.11340750322057212,185.4727999614769
-15.085850590716909,-10.358413159296164,-9.601454835637652,0.016607046582545894,0.10348861143886935,0.11322856720436154,184.44884643467338
-14.979531650366198,-10.297643928502527,-9.43522685853855,0.015696576246149403,0.08496689624857161,0.12553271969597027,184.20505034710396
-14.824948950033159,-10.225254785569252,-9.662802566151916,0.01627199378428078,0.09421753024652316,0.09763724502724022,185.4403934621206
-15.2432646004808,-10.320692095959927,-9.67861196944488,0.01576704044873243,0.08506604133949656,0.0995531284389974,185.01550365317792
-14.797882898963547,-10.194498515276363,-9.655251746334525,0.01599667594869126,0.09305790013024308,0.0885753647355553,184.32319083695643
-15.061433458204137,-10.128966737774803,-9.648398977540733,0.018127852111896457,0.10428069997653579,0.09471849413856816,183.0829222655338
-14.827464145483756,-10.185543443778917,-9.665644014270283,0.0160411477507036,0.07183437044756588,0.1518078961816154,183.05346359826714
-15.097698016554597,-10.380814857528216,-9.642924277474284,0.014180302829173291,0.09579140523986804,0.15678844327931973,183.15916349861837
-15.161127177688147,-10.170209553417385,-9.270579122829538,0.015413648475493313,0.10027235355845318,0.13366716602616097,180.4273030523516
-15.786979520226156,-10.074924620121003,-9.73021319555252,0.012542489596924774,0.0842386968275425,0.11492844746564801,177.83192857898683
-14.648956473589385,-10.287310544412149,-9.577806468758313,0.0170971923592652,0.09023350748946328,0.10383096895122548,183.88044275501542
-14.7175149321919,-10.318068810989208,-9.718454957528252,0.012019819017342245,0.07146178926478287,0.10079222982986505,182.47817997861372
-15.247727753758642,-10.154262853351428,-9.617250200903255,0.01628870225627865,0.10045323449166102,0.08520814775064897,182.38516955905845
-14.999265868506143,-10.15989472844135,-9.674896749528447,0.01722201406192977,0.07162441876202673,0.1272050103540607,183.62389423788878
-15.345197234137007,-10.244920804758209,-9.75206020346049,0.015469396829921392,0.10682492432305521,0.10679317990799261,184.18636276835335
-15.194426864641912,-10.301773640352263,-9.87580245610668,0.013781405127928636,0.10490920329504633,0.10151954969059837,183.22973680149943
-14.99630841493024,-10.357709140724252,-9.560967532692514,0.01628847454730514,0.08159043398301145,0.1014008977491219,184.22589977270184
-14.910615510927894,-10.180411319649389,-9.528442145130809,0.012404489820775726,0.08697793132395361,0.09938164244499974,184.3205574347975
-14.787864176242945,-10.264387644606407,-9.718132676002504,0.016733850877143328,0.08700427831214363,0.0996119561639573,185.36114223195955
-14.756873980752799,-10.120335864677429,-9.634265751607948,0.01360555014584612,0.0814225480411709,0.09174555137911926,183.30356625075095
-15.035877709071663,-10.410126703963092,-9.685518008529549,0.013075442270759588,0.0836671360036659,0.12884885714695185,183.89783777476012
-15.03903907592275,-10.202619019650408,-9.70234287586908,0.01461811099975999,0.09069451044991164,0.14916065801730746,184.9651430604051
-14.835795484002345,-10.223660040691232,-9.839692728923414,0.01901937515660746,0.08550506928431172,0.12093567512693491,183.6947114133559
-15.176578660374842,-10.18738182276186,-9.703279527203735,0.014970837076316194,0.07616971841606741,0.11346369256103155,185.36905149403762
-15.062178025287759,-10.106035005876594,-9.787294196958772,0.014500021496916406,0.07706022664030655,0.10457852699199172,183.76519093967022
-14.857476299595668,-10.319480048523037,-9.492665225579511,0.012181909852256884,0.10446453174277007,0.12537385371417736,183.4562437861434
-15.089539786689809,-10.07800445900137,-9.597395125122357,0.017322991405947064,0.11501900755657023,0.13274128755509826,182.08423294318283
-14.983146942501552,-10.456252238484126,-9.885981119487662,0.017459574920541995,0.11250825859105326,0.10882887554409278,180.73333173584345
-14.867639951012869,-10.33956366878073,-9.714547296073077,0.014097128467993245,0.0993281042227542,0.1293595952181147,185.31043261463617
-14.764056691978006,-10.408534904579817,-9.537448826052051,0.013165702833210984,0.09332910896446936,0.1569675145646982,181.56761500794445
-14.953697604075153,-10.110199550126852,-9.64941981151247,0.014502844648928627,0.10925493253795093,0.12330456186288859,184.5557345945739
-14.977786940787984,-10.308437050777362,-9.71568135311308,0.015124394283239308,0.1670923710642787,0.09757877534238811,179.15669152316732
-14.671054901372804,-10.246444029771034,-9.460932989183092,0.012728627943532227,0.08013513632845978,0.09749292220020629,181.34094436910001
-15.071391995698288,-10.145960319579315,-9.73093775288292,0.016454114672376736,0.08165067198384707,0.11866890212671191,184.97788298799856
-15.258884449750324,-10.195604177632879,-9.625419549156886,0.01589360075983985,0.07437534174344597,0.11808500371969878,184.55428447458004
-14.997146175254477,-10.323984066157635,-9.566553815039224,0.013121888847195028,0.07287332510617255,0.12536583468346124,184.4210213763193
-14.793634529064844,-10.276002208349203,-9.764851710149651,0.013125943255532962,0.09540583692700344,0.08843900057318742,183.9743446413906
-15.090003714287374,-10.366740261619908,-9.800964821170863,0.014414744550806947,0.13615839605626043,0.13008126545004103,181.61050503739938
-15.161356284785967,-10.082828638265044,-9.643225292969756,0.011979278997176573,0.08909017721777086,0.14356017290142759,182.0247812640125
-15.090915438573688,-10.195287762805993,-9.61042586929569,0.015087067242200533,0.10015022474704717,0.09597909425073173,185.03699286336024
-14.65660980869031,-10.0586260308949,-9.878292317994287,0.01831801064861908,0.10725040598526125,0.13140718201979973,179.9442666755879
-15.225810993181844,-10.337829386777594,-9.68598772067113,0.02045239001352944,0.0835291436408179,0.14313901749876445,181.57980593069553
-14.930483304237832,-10.245727817012607,-9.761327747658108,0.014487057965154471,0.08666547994443317,0.1217177550992359,186.4131743956688
-14.97958818210465,-10.129867944922081,-9.671779120275183,0.01138777286162612,0.09809647917629892,0.0950461104803139,183.36339985795902
-14.928164364385795,-10.381881175086779,-9.695234081174696,0.016422724417874096,0.08615909236029076,0.09219063375077018,183.91070581020296
-15.594290088158905,-10.264128555631707,-9.593697834562098,0.016157995888000043,0.09649238700569819,0.10673313497181858,183.17142841290612
-15.243942836174917,-10.274298153718888,-9.662265062860326,0.016905184313921587,0.10894601258211056,0.11481334717939082,184.26020184841548
-14.651602430304521,-10.135646199101656,-9.59573027287386,0.012383549753808527,0.08171553434011848,0.09455115846473144,181.47319252768108
-15.049490990782747,-10.360870523087579,-9.686461002802178,0.013818627441759561,0.0918150189395341,0.11976911746575129,185.60947709870862
-14.792699885289865,-10.230350786794046,-9.793005764915335,0.013483448159278745,0.07764006018588002,0.13804268548499504,184.65631900200216
-14.822166925658527,-10.521618555174653,-9.698855131905969,0.012279998770475737,0.11172848429638711,0.09384139790438976,180.20215012621185
-15.818288741383514,-10.371051168491402,-9.684023051790831,0.016959652757279457,0.10241012293060049,0.08727228877054673,179.49800259522655
-15.10377258817841,-10.286170852741003,-9.562738703450128,0.014851400513936736,0.1033760671060629,0.13341813557100846,184.7610961307453
-15.021944294320503,-10.215057573666027,-9.835989840969505,0.015107738795304738,0.08575238172920406,0.1057495521971314,185.47790028559285
-14.851510586945679,-10.134890936858241,-9.625704864665925,0.012463178432972377,0.08685446528792942,0.10592796285968481,184.82849141453937
-14.991869428495168,-10.249216865213732,-9.541655800779086,0.014836292433581958,0.08903836387124466,0.13897035817651815,185.3049350301101
-14.990039220487784,-10.208051361823223,-9.89151620160742,0.0108515113471469,0.08931406066219973,0.10054430204348187,181.8362283472703
-15.015857841147884,-10.265359815954248,-9.603751716586594,0.014640011540127996,0.09253551086432434,0.10800626389687426,186.31048315658657
-15.013946756752123,-10.310837571223823,-9.60361887642349,0.01651309847439978,0.09928737293080443,0.11279938308409716,185.31186632638006
-15.31367454265307,-10.213214572483091,-9.855749970057698,0.014525480073035904,0.08965358321524036,0.1167048526872018,184.33036456044607
-14.800360956834192,-10.252536770161145,-9.847041712955482,0.016172501163682407,0.0826947547731186,0.10541793835418926,184.73156144091544
-14.780339157431774,-10.287603175983483,-9.730180344883575,0.012164837986440273,0.10908625735495524,0.0997809738355688,183.70694387081303
-14.760844470311513,-10.305587482964544,-9.59467243389998,0.014229128830358938,0.08591082121172544,0.10026951179871608,185.16699721266895
-15.008566374303848,-10.209780053570217,-9.391707938589953,0.016059247346974562,0.0983906242431027,0.14302874626530812,182.8762408177506
-15.499530822703571,-10.37915642771085,-9.71426584645706,0.014856505353048766,0.08114357435888649,0.13514305795352513,182.0503650735815
-15.424239416512851,-10.266028358895113,-9.656493507635927,0.016343344719905985,0.08297693844669299,0.10389320694661337,184.4956395822468
-14.984240543645292,-10.23091639492783,-9.719806998385616,0.014931529656472911,0.09267199585481072,0.12531563882874172,186.2885681274372
-14.920765072195977,-10.282123926579974,-9.70278762651841,0.016527326589186774,0.07588061978844103,0.12658519690855252,185.2620818596854
-15.236782325111786,-10.457873199624421,-9.694676366829347,0.015695240835540913,0.1077921291282431,0.10879683644071338,182.65603357205188
-14.654983833993976,-10.291912896070645,-9.72393415480751,0.0157069661353092,0.0938464432222133,0.12006779567332505,184.63964843406265
-15.037236269623154,-10.233731635405949,-9.749959347649495,0.015844652812462452,0.09635305597305953,0.1713440379625245,183.00429198199777
-14.72001152532003,-10.30284703415151,-9.623545357651292,0.013169160986761852,0.10165644751034432,0.10927723508849965,184.52975240363617
-14.967575564142344,-10.31638695471765,-9.66990432176895,0.01343809625781787,0.0801435214064552,0.09113636241352938,185.02578193871366
-14.740384677860444,-10.170145551609632,-9.911203638887006,0.017275412503894066,0.10727808802429205,0.17564713307894822,179.82972617735237
-14.821171509904367,-10.250851339477492,-9.965816851191997,0.015548618500655692,0.09201922282203849,0.1376999043848071,183.34781131761457
-15.16718384120782,-10.173025475148343,-9.806063202155947,0.013261847577360748,0.08609560193209334,0.12346559773669723,184.95193060283657
